,Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
6710,school,9.4,5.1,5.1,98.9,4,9,8,0
6711,school,7.0,4.5,5.5,78.9,4,3,8,0
6712,working_student,5.9,9.1,5.8,72.6,2,7,7,0
6713,working_student,6.9,5.9,5.0,83.4,5,6,10,0
6714,college,4.2,3.6,0.2,77.6,8,4,3,1
6715,working_student,6.3,5.8,1.9,76.2,6,5,11,1
6716,working_student,4.2,7.9,5.2,77.4,10,6,1,1
6717,school,5.8,2.2,6.1,84.4,5,3,2,0
6718,working_student,6.5,5.1,5.1,95.3,3,7,8,0
6719,college,4.6,0.9,0.9,92.5,4,7,8,0
6720,college,3.9,5.4,1.8,71.8,9,9,6,1
6721,college,5.0,4.6,6.1,90.6,8,6,4,1
6722,college,6.3,5.2,3.9,82.3,5,4,6,0
6723,college,8.3,7.5,3.5,63.7,3,6,11,0
6724,working_student,4.6,11.4,5.0,77.9,5,6,8,1
6725,college,6.5,5.2,2.5,81.3,8,6,9,0
6726,school,7.6,6.2,3.5,71.1,1,3,5,1
6727,school,5.7,0.9,3.1,87.5,6,4,10,0
6728,school,8.5,1.6,3.4,80.5,3,7,2,0
6729,working_student,7.5,7.1,2.6,85.4,5,4,5,0
6730,working_student,4.6,8.4,3.8,57.0,6,10,10,0
6731,school,6.9,3.9,1.1,82.8,1,6,9,0
6732,college,7.3,1.3,8.3,74.4,8,7,2,0
6733,school,6.9,0.9,2.9,91.9,9,7,7,1
6734,college,8.7,5.5,4.2,82.0,6,7,4,0
6735,working_student,4.8,6.4,4.0,87.3,7,5,6,0
6736,college,4.2,3.4,6.2,75.2,4,2,4,1
6737,school,7.1,3.6,4.2,95.7,3,5,1,0
6738,school,8.0,2.7,5.6,85.2,4,7,7,0
6739,school,6.5,2.7,4.6,92.7,5,8,11,0
6740,college,6.6,5.2,2.4,91.0,6,4,7,0
6741,college,8.5,4.9,6.5,70.6,5,6,4,0
6742,college,4.8,6.8,3.5,84.7,2,5,6,0
6743,college,6.1,0.3,3.3,71.6,10,10,5,1
6744,college,6.7,3.4,3.5,82.0,5,8,12,0
6745,school,7.5,3.6,5.1,80.5,7,8,1,0
6746,college,6.9,2.1,7.7,82.0,7,6,2,1
6747,college,5.3,3.4,5.5,66.5,6,9,1,0
6748,college,3.1,3.7,3.9,66.0,6,6,2,0
6749,college,9.9,4.0,3.3,82.1,8,2,9,0
6750,school,6.8,3.2,4.8,80.2,4,10,9,0
6751,school,8.0,2.4,4.6,82.0,10,4,10,0
6752,school,8.0,0.2,2.3,65.2,7,4,9,0
6753,school,6.4,5.6,5.6,96.8,5,7,9,1
6754,college,6.1,1.9,7.7,79.0,4,6,9,0
6755,school,9.5,3.1,2.4,56.3,5,7,6,0
6756,school,7.5,5.6,4.7,64.8,7,10,2,1
6757,college,5.0,3.5,7.0,98.5,1,1,1,1
6758,college,7.8,9.2,3.4,84.7,8,7,6,1
6759,college,7.3,6.8,2.2,98.5,4,6,7,0
6760,college,6.5,4.8,3.7,90.0,8,6,7,0
6761,college,5.5,5.0,1.7,77.5,3,9,3,0
6762,school,8.1,1.3,3.0,99.9,9,6,1,0
6763,working_student,6.5,7.1,2.5,99.4,1,5,3,0
6764,college,4.4,5.9,5.5,90.2,8,3,6,1
6765,college,5.6,5.3,3.4,75.7,5,7,9,0
6766,school,7.5,4.0,3.5,71.5,5,4,12,0
6767,college,6.3,4.7,3.5,89.7,5,6,8,0
6768,working_student,6.5,5.3,1.3,78.4,5,5,1,0
6769,college,5.5,5.1,1.5,88.8,9,7,3,1
6770,working_student,4.3,6.6,5.7,78.9,6,3,11,0
6771,college,6.4,3.6,1.9,96.0,5,9,8,0
6772,college,7.3,3.4,2.7,78.7,9,7,8,1
6773,college,4.7,6.9,2.6,82.6,5,5,3,0
6774,school,6.5,3.0,4.1,82.1,4,7,9,1
6775,school,6.5,0.9,3.8,93.2,5,4,6,0
6776,school,7.9,2.7,4.8,79.7,10,6,1,0
6777,working_student,6.3,5.4,0.9,62.1,6,9,12,0
6778,college,7.0,3.8,2.9,97.1,9,5,5,0
6779,college,4.6,5.8,1.8,77.3,6,5,9,0
6780,school,6.4,4.9,0.3,82.0,8,6,7,0
6781,college,7.4,7.3,2.6,75.4,6,8,7,0
6782,college,6.7,5.3,3.5,82.0,5,8,3,0
6783,working_student,7.2,4.7,8.5,74.4,8,5,2,1
6784,college,7.1,8.0,3.5,87.3,9,8,3,1
6785,college,6.5,6.0,3.6,74.2,5,6,4,0
6786,school,7.8,0.8,4.4,77.5,5,9,2,0
6787,college,7.8,5.3,5.0,87.3,2,5,5,0
6788,college,4.0,5.1,4.9,87.1,4,1,3,0
6789,college,5.2,6.3,1.6,72.8,10,8,9,1
6790,working_student,5.1,6.1,2.9,96.5,7,3,12,0
6791,college,2.6,2.7,3.7,82.0,8,7,3,1
6792,college,3.9,8.5,6.9,81.6,7,8,5,1
6793,working_student,6.7,8.1,2.8,85.7,8,6,5,1
6794,college,6.2,1.4,1.7,77.4,7,4,12,0
6795,school,7.3,2.4,6.1,76.9,7,4,6,0
6796,working_student,5.4,5.1,2.6,71.1,6,6,6,0
6797,college,9.9,2.6,3.2,91.8,8,2,4,0
6798,school,7.6,2.5,1.2,80.4,4,6,7,0
6799,school,7.3,3.8,4.1,97.1,8,8,8,1
6800,college,9.5,7.3,1.4,72.3,6,4,5,0
6801,college,7.4,1.2,6.3,95.6,3,5,11,0
6802,school,7.9,2.6,4.4,82.0,8,6,8,0
6803,working_student,3.4,3.7,4.0,78.6,2,9,8,1
6804,college,8.1,5.5,3.4,74.4,1,6,1,0
6805,school,7.8,4.3,0.3,70.3,2,7,3,0
6806,working_student,6.2,3.7,6.2,79.5,4,8,11,0
6807,college,6.8,4.3,3.7,76.6,8,8,1,0
6808,college,7.9,5.2,2.8,99.1,3,6,3,0
6809,college,4.5,5.8,3.4,77.5,6,6,7,0
6810,working_student,3.6,9.8,5.9,78.0,6,5,7,1
6811,school,7.8,4.5,0.2,85.9,7,3,3,1
6812,working_student,4.9,10.2,1.2,92.0,2,8,3,0
6813,college,7.2,0.9,2.3,91.3,4,6,2,0
6814,working_student,5.0,3.8,6.2,92.6,2,5,2,0
6815,college,7.0,5.8,3.5,82.2,9,2,7,1
6816,working_student,5.2,3.7,0.6,74.5,7,2,7,1
6817,working_student,3.7,9.3,3.3,70.8,9,6,5,1
6818,school,7.8,2.4,6.4,49.8,1,8,12,0
6819,college,3.5,8.9,0.8,86.9,4,6,8,1
6820,college,5.2,4.4,1.2,74.9,3,3,9,0
6821,working_student,2.0,4.7,2.5,82.0,10,3,5,1
6822,college,4.1,4.2,3.6,83.4,5,9,12,0
6823,school,6.8,1.3,7.2,62.9,6,3,1,0
6824,college,6.7,0.2,5.3,96.1,7,5,2,0
6825,college,5.1,2.7,3.3,79.7,7,4,1,0
6826,school,7.4,4.2,6.0,53.6,3,5,1,0
6827,college,5.5,7.9,6.3,0.0,4,7,9,0
6828,college,9.3,1.2,2.2,74.9,6,6,8,0
6829,school,7.4,1.3,5.1,79.1,2,5,9,0
6830,college,4.6,5.6,5.8,75.1,6,8,2,1
6831,college,5.1,4.5,4.7,87.8,4,6,9,0
6832,college,5.1,1.7,3.7,82.0,6,2,3,0
6833,college,7.0,5.0,6.5,98.2,3,5,4,0
6834,school,6.8,2.7,2.2,96.8,6,5,4,0
6835,working_student,4.8,9.0,0.8,79.9,5,4,2,1
6836,college,6.3,2.7,1.2,75.0,2,7,4,0
6837,college,3.4,4.5,3.4,88.7,5,8,7,1
6838,school,6.5,3.0,5.1,79.2,10,3,3,1
6839,college,7.1,4.9,5.9,82.3,2,6,9,0
6840,school,7.7,3.4,3.5,82.4,6,1,1,0
6841,college,5.7,6.0,2.7,81.6,6,2,1,1
6842,college,8.1,4.8,6.0,77.9,6,2,10,0
6843,college,6.6,15.8,3.5,60.2,10,3,10,1
6844,working_student,3.3,21.8,2.0,82.0,6,4,2,1
6845,working_student,5.3,3.5,3.5,91.1,7,8,11,0
6846,school,7.1,3.5,0.8,73.7,8,7,2,0
6847,working_student,3.5,3.1,2.2,93.8,10,4,10,1
6848,school,6.5,2.0,0.2,87.6,9,8,1,1
6849,working_student,5.0,4.5,4.3,86.1,8,2,10,1
6850,school,8.2,4.2,3.3,78.7,2,9,3,0
6851,college,4.7,9.3,3.3,93.1,3,3,10,0
6852,college,3.1,2.1,1.0,82.6,8,5,3,0
6853,working_student,4.9,7.1,7.7,67.5,2,6,2,0
6854,college,5.0,3.5,4.5,92.8,5,8,3,0
6855,college,5.9,7.0,3.2,87.4,7,5,2,0
6856,college,7.6,5.8,4.2,80.9,4,6,10,0
6857,college,7.1,4.1,3.8,83.4,5,6,10,0
6858,college,5.6,6.3,8.4,84.7,5,6,10,0
6859,school,7.1,2.9,4.8,77.9,9,7,10,1
6860,college,5.3,2.2,4.4,79.8,4,2,10,0
6861,working_student,7.3,3.7,5.9,83.4,5,10,3,0
6862,school,7.1,2.9,3.9,83.2,4,6,5,0
6863,school,7.9,5.2,4.7,81.6,3,8,10,0
6864,school,7.1,4.5,1.4,86.5,8,3,8,1
6865,working_student,6.6,6.2,6.0,59.4,5,10,6,0
6866,working_student,5.1,4.5,2.9,80.7,5,1,7,0
6867,working_student,6.7,4.0,2.0,99.7,1,1,3,0
6868,college,8.0,5.9,3.4,88.8,4,8,1,0
6869,school,7.9,1.4,3.7,81.6,6,1,9,1
6870,college,8.1,3.1,3.7,82.0,8,4,10,0
6871,college,7.4,4.0,2.4,66.1,6,5,8,1
6872,college,6.0,3.5,4.6,97.3,6,1,10,1
6873,working_student,3.8,8.2,2.0,87.3,6,6,9,1
6874,working_student,6.5,11.6,0.2,93.8,8,6,2,1
6875,school,6.5,3.0,1.9,90.8,9,2,7,1
6876,working_student,6.0,6.4,2.9,79.1,3,5,8,0
6877,working_student,6.5,4.1,0.7,90.8,5,2,9,0
6878,college,6.4,4.9,2.5,85.6,5,10,9,0
6879,college,6.0,4.8,4.1,89.7,5,4,7,0
6880,college,4.5,5.2,2.6,53.4,5,8,4,0
6881,college,7.3,5.6,1.3,82.0,2,4,1,0
6882,school,7.0,1.5,5.4,85.7,5,8,2,0
6883,school,8.1,3.3,3.1,91.3,3,7,9,0
6884,working_student,5.2,5.1,5.7,89.7,9,6,4,1
6885,working_student,3.5,6.8,4.0,92.9,3,3,4,0
6886,college,8.5,2.2,3.5,96.0,9,7,5,0
6887,college,6.4,2.1,2.9,80.8,7,7,6,0
6888,working_student,5.9,6.6,3.5,105.0,6,3,5,0
6889,working_student,7.6,9.2,2.7,68.9,9,9,9,1
6890,working_student,6.6,6.0,1.4,80.5,5,8,2,0
6891,school,8.3,0.8,1.9,88.7,7,6,9,0
6892,school,6.4,3.5,2.5,73.6,4,6,2,0
6893,college,4.9,9.3,1.0,82.0,9,1,7,1
6894,working_student,5.3,3.9,2.7,67.6,3,8,11,0
6895,school,6.6,3.2,0.0,76.3,8,5,8,1
6896,college,7.2,5.5,1.3,74.0,7,6,6,1
6897,college,6.4,5.5,4.5,60.0,5,4,7,0
6898,working_student,6.3,7.8,2.5,80.1,2,4,7,0
6899,college,7.8,4.5,2.3,79.6,4,8,3,0
6900,college,4.9,5.3,2.5,63.8,9,4,6,1
6901,college,6.5,2.5,3.5,78.7,8,4,9,0
6902,college,4.3,6.3,2.1,95.5,4,7,3,0
6903,working_student,6.6,10.8,2.7,87.0,6,2,11,1
6904,working_student,3.9,9.7,4.5,85.6,9,4,7,1
6905,school,5.8,2.4,0.9,68.2,9,9,10,0
6906,school,5.9,4.7,4.4,71.8,8,6,1,1
6907,college,4.8,6.7,2.0,77.9,2,5,1,0
6908,school,7.5,4.2,6.3,89.0,5,2,10,0
6909,college,7.6,0.1,3.9,87.1,6,4,7,1
6910,college,6.4,6.5,3.5,80.8,6,6,11,0
6911,school,7.1,2.9,0.9,89.8,9,10,6,0
6912,working_student,7.3,5.8,2.2,82.0,9,6,2,1
6913,college,6.5,3.7,3.5,81.9,8,7,8,1
6914,college,8.6,4.5,0.2,87.2,7,9,3,0
6915,working_student,8.6,3.8,1.2,92.6,4,4,4,0
6916,college,7.5,5.7,2.9,82.0,10,9,7,0
6917,school,8.0,4.4,4.4,97.5,6,7,4,0
6918,college,6.4,9.5,2.4,78.6,3,7,12,0
6919,college,4.4,4.5,3.5,71.7,5,9,7,0
6920,college,7.2,4.2,3.7,81.8,5,5,9,0
6921,college,5.6,7.9,4.5,92.5,10,7,4,1
6922,working_student,7.1,7.5,9.2,87.9,1,7,7,0
6923,working_student,5.8,12.0,4.3,87.6,9,4,8,1
6924,college,4.6,2.9,5.9,99.4,2,4,8,0
6925,college,8.4,4.0,3.6,69.9,7,7,2,0
6926,college,7.8,0.9,2.4,87.6,2,6,2,0
6927,college,4.7,3.4,1.8,82.0,7,7,12,0
6928,college,6.6,6.2,5.2,86.3,3,6,12,0
6929,college,7.1,1.2,1.1,85.3,5,5,3,0
6930,school,9.2,3.6,4.1,98.3,5,8,6,0
6931,school,7.9,3.1,0.1,77.5,9,2,10,1
6932,college,5.2,1.7,4.4,66.9,6,5,10,1
6933,working_student,3.3,5.8,0.5,89.8,5,8,9,0
6934,school,6.5,3.3,5.9,72.0,2,8,8,0
6935,college,7.2,2.7,6.2,-5.0,7,4,4,1
6936,college,9.1,7.2,3.1,84.2,5,6,10,0
6937,working_student,5.8,7.4,0.6,93.2,4,5,7,1
6938,school,8.2,4.5,7.1,97.0,2,3,8,0
6939,working_student,4.1,8.0,2.6,88.0,2,7,12,0
6940,school,6.7,3.5,0.4,65.5,3,5,7,0
6941,school,7.9,3.7,3.5,78.3,1,3,10,0
6942,school,6.3,4.3,2.0,98.1,6,5,3,0
6943,school,6.8,4.5,5.4,65.5,3,8,7,0
6944,college,9.1,3.4,2.2,86.3,2,6,5,0
6945,college,6.4,7.4,4.1,71.3,6,2,3,1
6946,college,6.5,3.9,7.2,89.6,4,7,1,0
6947,school,9.3,3.4,2.9,78.4,1,3,3,0
6948,school,6.9,2.6,3.7,86.1,7,5,2,0
6949,working_student,9.4,1.8,5.2,87.7,3,9,3,0
6950,school,8.3,4.5,4.0,83.1,6,3,12,0
6951,college,7.6,2.7,1.7,93.4,8,7,7,0
6952,college,5.0,4.9,2.8,69.3,6,2,2,1
6953,school,7.5,6.1,1.8,76.9,4,4,8,0
6954,college,6.0,6.3,4.1,89.4,5,7,2,0
6955,school,7.3,4.7,0.8,82.8,6,4,2,1
6956,school,6.3,4.1,6.7,95.8,2,2,4,0
6957,college,3.9,5.0,1.2,75.1,2,3,11,0
6958,college,6.9,7.8,2.5,69.8,4,4,5,0
6959,working_student,7.7,3.3,2.3,80.9,7,6,9,0
6960,college,6.6,6.8,3.6,98.0,4,8,9,0
6961,college,6.5,4.1,1.8,82.2,8,2,2,1
6962,college,7.1,5.9,6.6,93.1,6,5,11,1
6963,school,7.6,4.1,3.8,77.9,4,5,5,0
6964,college,3.1,7.6,3.5,81.2,2,6,7,0
6965,college,6.9,5.9,0.7,95.0,8,7,1,0
6966,working_student,3.7,5.1,3.9,76.3,8,8,5,1
6967,college,6.3,5.5,2.4,69.3,5,7,6,0
6968,school,6.8,2.9,2.3,62.4,7,3,9,0
6969,college,7.7,4.8,1.0,79.0,5,7,9,0
6970,college,9.0,2.7,2.7,90.3,5,7,4,0
6971,working_student,6.5,7.4,3.7,69.0,8,4,11,1
6972,working_student,3.7,10.8,3.6,95.0,4,7,1,1
6973,college,6.5,4.2,5.0,63.0,5,5,5,0
6974,college,7.6,5.8,3.3,72.5,8,2,10,0
6975,college,8.9,4.1,2.8,71.7,3,5,4,0
6976,school,4.9,5.3,3.5,64.1,8,8,8,1
6977,school,8.9,1.5,5.7,75.4,9,8,12,0
6978,school,7.5,3.5,4.4,86.7,3,3,7,0
6979,working_student,4.5,5.7,3.5,59.6,6,6,1,0
6980,working_student,5.2,8.8,0.6,82.7,10,6,4,1
6981,college,6.3,3.7,2.0,88.7,7,6,3,1
6982,school,7.2,3.3,0.6,98.9,2,9,7,0
6983,working_student,5.7,8.1,1.6,69.4,4,5,6,0
6984,school,5.9,5.3,5.4,63.1,6,7,12,0
6985,school,8.5,1.5,2.9,74.4,1,7,7,0
6986,college,6.2,6.2,5.0,83.8,5,4,7,0
6987,working_student,6.6,7.1,1.6,54.3,7,8,10,0
6988,college,9.7,4.1,4.1,79.5,1,6,8,0
6989,school,8.6,3.0,3.5,93.0,5,8,11,0
6990,working_student,7.1,4.0,5.0,82.0,10,8,12,1
6991,working_student,5.1,5.2,1.1,78.0,5,8,12,0
6992,college,8.7,1.9,6.5,57.9,6,6,2,0
6993,college,5.3,4.5,5.4,74.5,9,7,7,1
6994,college,5.5,2.8,1.0,94.9,8,2,2,1
6995,college,5.8,4.3,4.7,89.6,4,5,7,0
6996,college,5.8,5.5,2.0,81.3,2,6,5,0
6997,college,4.1,4.1,3.3,94.0,10,1,11,1
6998,college,9.0,5.8,2.8,82.0,5,4,4,0
6999,school,8.0,4.3,3.8,81.2,2,5,10,0
7000,school,7.1,2.2,3.4,78.1,3,3,11,0
7001,college,6.4,5.4,1.5,78.5,3,3,6,0
7002,college,9.6,2.7,4.7,65.6,3,7,7,0
7003,college,6.5,2.4,3.5,68.5,4,7,4,0
7004,school,8.5,4.5,3.5,95.3,7,6,6,0
7005,school,8.7,2.6,2.4,98.9,7,8,6,0
7006,working_student,4.8,12.4,1.1,95.6,5,6,3,1
7007,college,7.8,4.9,5.2,69.2,1,6,8,0
7008,college,5.1,7.3,3.6,78.2,7,2,2,1
7009,college,7.0,0.8,3.7,63.1,6,10,1,0
7010,college,7.3,8.5,2.7,96.3,3,8,8,0
7011,college,5.8,5.6,4.7,86.1,8,6,12,1
7012,college,6.5,7.4,2.8,73.8,6,9,1,0
7013,working_student,5.1,4.2,2.0,50.4,5,5,12,1
7014,school,9.0,3.2,2.3,68.7,5,5,10,0
7015,school,4.9,4.8,7.8,77.5,6,6,9,0
7016,school,9.1,1.0,6.9,79.5,4,7,5,0
7017,college,6.5,1.5,3.6,64.3,3,4,5,0
7018,college,7.6,4.6,5.5,74.7,6,10,7,0
7019,school,7.3,3.0,5.3,71.2,7,10,11,1
7020,college,3.7,4.7,1.9,66.3,4,8,3,0
7021,school,9.3,2.6,2.7,68.8,8,6,2,0
7022,school,8.0,3.3,4.4,84.9,3,4,11,0
7023,school,6.4,2.8,4.7,66.3,3,6,5,0
7024,college,6.5,3.7,4.5,93.7,10,7,1,1
7025,college,7.5,3.7,3.3,82.2,6,2,2,0
7026,college,6.0,4.9,5.4,84.9,2,4,1,1
7027,college,7.8,4.5,5.0,86.6,7,6,7,0
7028,college,4.5,4.5,1.9,86.1,7,6,11,0
7029,college,6.9,4.4,2.3,91.7,1,5,7,0
7030,college,5.7,3.9,4.0,84.3,3,10,1,0
7031,school,6.4,3.8,7.5,77.1,8,7,7,0
7032,college,3.0,6.4,3.5,99.8,6,4,9,1
7033,school,7.7,5.8,1.6,82.0,3,7,7,0
7034,school,9.0,3.6,4.8,120.0,8,6,7,1
7035,school,6.5,2.9,3.8,73.6,8,5,5,0
7036,school,7.9,3.1,0.3,93.7,5,8,6,0
7037,college,5.2,5.2,3.5,72.1,5,8,4,1
7038,college,5.7,2.4,1.1,59.9,3,3,4,0
7039,working_student,6.4,1.4,5.9,85.7,6,3,1,0
7040,college,5.7,5.0,3.7,65.5,5,6,9,0
7041,working_student,6.0,6.8,3.8,85.7,3,7,5,0
7042,college,6.0,5.4,1.1,68.6,8,10,12,0
7043,school,7.4,2.3,0.5,71.5,7,7,12,1
7044,college,7.6,7.0,4.6,67.0,2,2,7,1
7045,school,9.0,0.7,5.7,99.2,9,10,5,0
7046,college,2.5,3.3,4.8,76.9,10,7,8,1
7047,school,7.5,6.4,2.8,62.8,3,7,7,0
7048,school,7.1,1.5,1.8,76.8,1,5,12,0
7049,working_student,6.9,6.3,0.2,87.2,4,1,12,0
7050,college,5.8,2.6,4.5,78.7,2,5,7,0
7051,working_student,5.6,5.6,0.7,92.7,6,4,6,1
7052,working_student,6.0,6.2,3.6,84.1,8,2,1,1
7053,working_student,4.1,6.5,3.5,82.0,6,9,6,1
7054,school,6.3,2.8,1.4,74.3,5,8,8,0
7055,college,5.0,4.8,3.9,82.6,10,7,2,1
7056,school,8.0,3.6,5.6,65.6,4,5,2,0
7057,college,7.8,4.1,5.8,96.5,2,10,4,0
7058,college,5.1,4.1,4.9,80.4,2,2,7,0
7059,school,7.4,3.3,2.8,82.2,2,3,6,0
7060,school,8.4,3.1,2.6,68.7,2,7,7,0
7061,college,7.2,5.0,3.1,81.5,2,9,5,0
7062,college,6.4,5.2,0.3,73.0,1,3,8,0
7063,working_student,6.2,8.3,3.2,89.6,7,2,3,1
7064,college,6.5,6.8,3.0,81.6,2,4,8,0
7065,school,7.5,2.0,4.5,95.6,8,5,4,1
7066,working_student,4.9,9.4,3.5,79.3,8,7,1,1
7067,working_student,5.5,4.8,5.6,74.7,4,5,5,1
7068,working_student,6.0,4.5,4.1,95.9,5,7,10,0
7069,college,4.8,8.1,3.4,81.3,7,4,6,1
7070,college,5.0,4.1,8.8,84.0,7,8,7,0
7071,working_student,6.4,4.8,6.7,90.5,8,6,6,0
7072,college,7.6,4.5,2.7,70.3,9,6,7,1
7073,working_student,5.2,4.5,2.8,90.6,5,5,2,0
7074,college,5.2,5.0,7.7,80.3,5,6,3,0
7075,college,6.5,1.0,4.1,87.5,8,7,1,0
7076,school,9.7,1.7,0.2,52.8,5,9,4,0
7077,college,8.3,6.9,3.4,77.5,8,9,2,1
7078,working_student,4.7,5.6,4.0,96.7,5,7,10,0
7079,college,5.3,5.0,2.8,75.0,4,4,10,0
7080,working_student,5.8,10.3,3.5,76.4,5,7,9,1
7081,college,5.6,6.3,5.7,70.3,7,4,2,1
7082,college,6.1,4.8,6.6,88.5,5,4,1,0
7083,school,8.1,1.6,3.0,82.0,7,4,10,0
7084,working_student,6.5,6.8,7.9,96.4,10,9,7,1
7085,working_student,5.1,5.3,2.6,82.7,10,5,5,1
7086,school,7.4,2.7,2.4,98.9,8,10,7,1
7087,college,8.0,7.3,4.4,86.4,5,8,7,0
7088,college,7.2,6.5,7.9,96.6,7,9,7,1
7089,working_student,6.5,6.4,1.5,81.7,5,7,4,0
7090,college,6.9,3.6,0.3,82.0,6,6,9,0
7091,working_student,5.9,7.8,6.1,83.8,10,9,7,1
7092,college,5.6,5.8,2.2,97.9,1,9,1,0
7093,school,6.1,3.1,1.5,79.0,6,7,6,1
7094,college,6.5,1.6,3.5,66.3,4,8,1,0
7095,working_student,8.2,5.5,4.8,71.7,3,6,2,0
7096,college,7.8,3.5,8.7,74.3,4,7,1,1
7097,school,9.2,3.8,3.6,100.0,7,4,11,0
7098,college,4.7,4.9,5.2,68.7,7,4,8,1
7099,college,5.9,4.0,3.5,72.7,2,6,4,0
7100,working_student,4.8,7.4,0.6,80.4,1,9,3,0
7101,school,7.0,4.3,2.9,92.9,10,6,9,1
7102,school,7.5,0.8,3.0,82.0,5,6,7,0
7103,working_student,5.0,6.3,3.8,79.1,5,5,7,0
7104,college,4.8,4.5,7.0,78.6,4,3,12,0
7105,working_student,5.5,5.7,1.8,86.7,6,6,1,1
7106,college,8.8,2.2,4.2,82.5,7,10,6,0
7107,working_student,4.3,9.2,6.5,80.0,6,7,7,1
7108,college,6.2,3.4,1.7,87.7,2,4,5,0
7109,college,5.8,4.2,4.4,54.1,2,6,1,0
7110,college,6.3,2.6,3.5,82.0,6,6,3,0
7111,college,6.3,6.1,0.0,73.3,3,6,6,0
7112,college,6.4,6.4,3.5,95.7,8,4,6,1
7113,working_student,5.3,5.5,1.5,76.8,3,6,8,0
7114,college,4.3,3.4,3.2,63.9,9,4,6,1
7115,college,6.5,6.0,4.3,86.4,5,7,3,0
7116,college,5.2,4.4,1.6,74.6,4,2,7,1
7117,college,6.1,3.9,1.0,80.2,4,5,9,0
7118,college,3.1,5.4,2.7,82.3,4,10,9,0
7119,school,7.8,4.2,2.3,98.6,4,7,7,0
7120,college,3.7,6.6,4.8,70.2,1,4,7,0
7121,college,5.8,5.5,3.5,96.7,5,6,11,0
7122,working_student,5.3,5.8,5.3,89.1,8,6,1,1
7123,college,6.8,6.8,1.7,76.6,7,7,12,1
7124,college,4.4,6.1,2.0,92.4,6,9,5,1
7125,working_student,6.5,7.4,4.3,94.0,7,5,5,0
7126,working_student,5.0,2.7,3.4,74.3,1,5,11,0
7127,working_student,4.4,9.4,3.5,80.5,2,8,9,0
7128,college,5.0,7.5,0.6,75.8,9,6,2,1
7129,college,7.5,8.1,7.4,82.8,5,6,12,1
7130,working_student,4.0,5.4,4.7,85.4,5,2,6,0
7131,college,7.4,2.1,1.2,85.4,2,5,8,0
7132,college,4.6,7.8,3.7,74.1,5,4,6,1
7133,college,5.9,7.4,5.4,84.1,7,7,5,0
7134,college,6.9,5.5,3.1,79.6,5,4,4,0
7135,college,6.8,3.1,0.7,69.8,5,8,7,0
7136,college,7.8,5.3,5.0,87.8,2,3,5,0
7137,college,4.1,7.5,1.2,93.8,1,7,2,0
7138,college,6.1,7.4,5.2,90.2,5,10,6,0
7139,school,9.0,3.1,8.8,71.8,8,7,4,1
7140,school,6.7,2.3,6.5,81.2,7,6,10,1
7141,college,8.5,9.7,3.9,82.0,10,5,6,1
7142,college,8.5,4.3,2.9,86.7,5,6,5,0
7143,college,7.0,5.9,0.9,84.2,7,3,5,1
7144,working_student,3.5,4.5,1.2,74.2,6,9,5,1
7145,working_student,6.4,4.4,0.5,70.2,8,6,4,0
7146,working_student,7.2,6.8,2.9,63.8,6,9,8,0
7147,college,6.5,5.8,0.1,98.9,5,5,5,0
7148,working_student,6.2,7.1,6.4,77.1,8,4,2,1
7149,college,4.9,1.9,3.0,74.6,10,6,1,1
7150,college,6.7,4.3,3.4,68.7,1,7,5,0
7151,college,6.8,2.4,3.9,97.7,6,3,9,0
7152,school,5.5,3.3,3.5,54.6,5,9,7,0
7153,college,7.3,1.4,4.3,82.7,5,7,1,0
7154,working_student,2.4,5.8,0.4,62.2,4,8,3,0
7155,college,3.6,2.9,6.4,79.2,6,2,12,1
7156,school,6.9,4.5,2.2,91.2,4,9,3,0
7157,school,8.2,5.5,6.5,74.3,1,6,3,0
7158,school,8.1,3.4,5.6,74.9,5,7,2,0
7159,school,9.0,2.8,4.7,83.8,5,7,2,0
7160,working_student,5.6,7.7,5.6,95.5,5,6,7,1
7161,college,6.2,6.7,1.0,90.7,8,7,12,0
7162,college,2.2,1.3,5.0,63.8,7,2,5,0
7163,working_student,5.7,3.8,2.6,66.1,6,3,6,0
7164,college,3.7,10.3,3.2,76.9,1,5,8,1
7165,working_student,5.5,5.0,1.5,86.3,5,5,10,0
7166,working_student,6.5,9.3,4.0,97.3,4,8,8,1
7167,college,6.5,3.3,4.0,95.0,2,3,5,0
7168,college,5.8,4.9,5.3,73.5,6,3,3,0
7169,working_student,4.2,9.3,5.5,97.8,2,5,11,1
7170,college,5.8,6.5,5.0,96.4,8,7,11,0
7171,school,6.1,3.4,3.5,75.9,10,4,5,1
7172,college,7.5,0.6,2.7,89.9,7,6,6,0
7173,college,6.8,6.0,5.8,91.6,6,4,9,0
7174,college,7.1,2.1,2.8,93.7,6,6,12,0
7175,college,8.5,4.4,0.6,78.9,5,7,7,0
7176,working_student,4.3,9.1,6.0,73.4,7,1,3,1
7177,college,4.7,2.5,4.1,88.2,7,7,5,1
7178,college,2.8,1.7,8.2,95.6,5,9,1,0
7179,college,6.0,3.6,3.5,80.1,6,6,7,0
7180,working_student,3.5,13.3,2.7,73.4,7,1,1,1
7181,college,6.5,2.4,2.5,67.3,2,7,5,0
7182,college,5.5,4.5,0.8,71.1,8,5,11,1
