Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024-12-15,Monitor,,East,3.0,2580.0,448.02
2022/03/12,Keyboard,Accessories,East,6.0,6780.0,1794.97
2022-03-25,Smartphone,Electronics,South,2.0,1298.0,204.08
2024-12-24,Smartwatch,Electronics,South,7.0,4585.0,383.97
2023-04-16,Tablet,Electronics,North,1.0,516.0,70.53
"May 14, 2024",Unknown,Electronics,West,4.0,1780.0,420.28
2022/11/07,Keyboard,Accessories,North,,365.0,94.05
"Feb 26, 2023",Tablet,Electronics,South,8.0,3896.0,735.66
2024-04-28,Laptop,Electronics,South,1.0,636.0,169.24
07/27/2024,Monitor,Accessories,East,7.0,637.0,87.86
09/26/2023,Keyboard,Accessories,South,3.0,1302.0,180.82
24-08-2024,Smartphone,Electronics,West,1.0,719.0,40.42
2023-08-08,Camera,Electronics,West,6.0,5106.0,1341.93
07/11/2023,Mouse,Accessories,West,3.0,,
2024-05-23,Camera,Electronics,East,9.0,1791.0,187.28
2023/09/30,Printer,,East,9.0,6255.0,452.46
05/02/2023,,Office,East,5.0,4165.0,1012.37
12/31/2023,Monitor,Accessories,South,,5990.0,1192.11
2023-12-01,Tablet,Electronics,South,1.0,847.0,142.74
"Feb 04, 2024",Camera,Electronics,East,8.0,688.0,131.26
06/24/2023,Tablet,,East,2.0,,286.38
"Aug 20, 2023",Camera,Electronics,North,7.0,3101.0,926.09
2024-12-30,Headphones,Accessories,West,9.0,8703.0,1562.88
,Printer,Office,West,9.0,9324.0,2416.93
N/A,Laptop,Electronics,,1.0,749.0,68.17
11/17/2024,Smartwatch,Electronics,West,4.0,3224.0,871.53
2023-10-01,,Accessories,South,3.0,459.0,40.96
2024-12-24,Smartwatch,Electronics,East,7.0,,976.14
04/20/2022,Keyboard,Accessories,,4.0,616.0,175.75
N/A,Laptop,Electronics,North,2.0,1584.0,406.25
"Jun 24, 2023",Laptop,Electronics,East,5.0,3205.0,368.41
"Sep 18, 2024",Printer,Office,East,1.0,958.0,186.76
2023-12-18,Laptop,Electronics,East,9.0,5139.0,1315.93
2024-11-09,Smartphone,Electronics,West,5.0,3795.0,239.15
03-03-2024,Camera,Electronics,East,2.0,810.0,229.33
"May 11, 2024",Camera,Electronics,South,6.0,5106.0,1500.2
30-06-2024,Monitor,Accessories,West,2.0,798.0,79.25
2022-02-22,Laptop,Electronics,West,5.0,3165.0,895.33
"Sep 21, 2023",Tablet,,East,,,875.84
"Jun 27, 2022",Keyboard,Accessories,South,4.0,3352.0,663.15
2024-01-29,Smartphone,Electronics,West,9.0,8343.0,821.0
2022/05/25,Monitor,Accessories,East,4.0,2604.0,411.38
2023-10-28,Headphones,Accessories,West,1.0,,108.88
,Monitor,Accessories,West,9.0,5220.0,1324.01
2023-11-12,Printer,Office,North,,1737.0,152.98
10/24/2022,Mouse,Accessories,West,6.0,,841.04
,Smartphone,Electronics,West,6.0,7014.0,1202.25
2023-01-17,Mouse,Accessories,South,9.0,3411.0,
01/20/2022,Monitor,Accessories,East,1.0,513.0,87.58
2022-07-05,Smartphone,Electronics,West,1.0,1104.0,277.85
2022-08-11,Smartphone,Electronics,East,9.0,2718.0,271.51
2023-05-14,Headphones,Accessories,North,6.0,,416.3
12/16/2023,Mouse,Accessories,West,5.0,1700.0,360.59
2024-12-06,Tablet,Electronics,South,4.0,2932.0,597.65
N/A,Mouse,Accessories,North,4.0,3604.0,971.14
2024-03-26,Camera,Electronics,West,4.0,4596.0,553.58
2024-04-05,Smartwatch,Electronics,East,6.0,930.0,68.24
,Tablet,Electronics,North,3.0,2790.0,
"May 22, 2022",Smartphone,Electronics,North,6.0,4596.0,1162.75
15-10-2023,Keyboard,Accessories,South,1.0,,260.28
2024/10/23,Smartphone,Electronics,North,,92.0,14.88
2024-09-29,Keyboard,Accessories,North,5.0,1130.0,254.99
2024-04-29,Headphones,Accessories,East,6.0,6024.0,1706.41
"Jan 16, 2024",Printer,Office,South,1.0,879.0,135.0
06-06-2022,Monitor,Accessories,East,8.0,2384.0,444.98
2024-12-25,Camera,,South,4.0,4644.0,277.26
2024/04/04,Unknown,Accessories,East,1.0,607.0,79.78
09/29/2022,Unknown,Accessories,South,7.0,770.0,129.11
2022-11-06,Keyboard,Accessories,South,1.0,711.0,158.89
2023-08-02,Keyboard,Accessories,South,2.0,1088.0,235.83
2024-03-05,Laptop,Electronics,East,7.0,4704.0,513.14
"Dec 15, 2022",Laptop,,East,5.0,660.0,90.86
11/25/2022,Headphones,Accessories,South,5.0,4680.0,516.26
2022/10/06,Camera,Electronics,East,7.0,6797.0,665.29
12/11/2024,Unknown,Accessories,North,9.0,558.0,38.86
2023-09-13,Monitor,Accessories,East,4.0,4496.0,1115.75
2022-05-28,Keyboard,Accessories,South,1.0,713.0,62.78
2022-08-17,Camera,,East,2.0,1310.0,212.43
2024-10-31,Keyboard,Accessories,West,9.0,2853.0,564.05
11/20/2023,,Electronics,South,2.0,2324.0,516.06
2024/04/16,Laptop,,North,1.0,330.0,53.42
09/22/2023,Camera,Electronics,South,3.0,588.0,
2024-05-07,Smartphone,Electronics,East,1.0,63.0,11.91
,Tablet,Electronics,,7.0,847.0,147.71
28-06-2024,Printer,Office,East,1.0,1037.0,56.89
2024-01-06,Mouse,Accessories,North,1.0,373.0,72.17
12/20/2023,Laptop,Electronics,North,,1176.0,157.47
2022-01-11,Smartphone,Electronics,?,3.0,2139.0,422.52
2024-12-11,Monitor,Accessories,West,9.0,4140.0,301.12
01/13/2024,Laptop,Electronics,North,1.0,1038.0,63.23
28-07-2024,Monitor,Accessories,East,8.0,2024.0,203.11
2022-04-15,Smartwatch,Electronics,South,6.0,6624.0,1136.09
09/23/2023,Smartwatch,Electronics,,7.0,5019.0,1154.79
15-04-2024,,Electronics,East,5.0,750.0,207.77
2023-03-23,Camera,Electronics,North,7.0,6461.0,1455.36
N/A,Tablet,Electronics,?,6.0,2946.0,208.01
2024-05-24,Monitor,Accessories,South,1.0,618.0,81.04
03/27/2022,Printer,Office,South,2.0,1774.0,322.49
05/11/2022,Camera,Electronics,East,9.0,8586.0,700.37
N/A,,Electronics,South,5.0,2000.0,232.41
16-02-2023,Mouse,Accessories,,1.0,849.0,
2023-08-13,Mouse,,East,6.0,3186.0,374.63
05/15/2024,Monitor,Accessories,South,4.0,2536.0,495.13
09-05-2024,,Electronics,South,,1306.0,228.41
N/A,Tablet,Electronics,East,,2508.0,631.85
2024-07-13,Tablet,Electronics,North,8.0,1048.0,
2022-11-19,Keyboard,Accessories,East,4.0,1516.0,256.96
2024/03/04,Smartphone,Electronics,West,9.0,10458.0,1835.21
2024-05-20,Headphones,Accessories,East,9.0,2754.0,259.16
2022/09/28,Unknown,Office,West,4.0,3432.0,364.27
25-12-2022,Monitor,Accessories,South,2.0,1234.0,257.89
2022/07/30,Monitor,Accessories,East,1.0,847.0,146.25
2022/10/23,,Accessories,South,7.0,7672.0,896.11
2024-04-04,Monitor,Accessories,North,9.0,7596.0,1454.15
2024-11-02,Keyboard,Accessories,,7.0,,1357.27
12/05/2024,Smartwatch,Electronics,West,6.0,732.0,
"Jun 27, 2023",Smartphone,Electronics,West,1.0,,20.96
2023-03-18,Camera,Electronics,North,3.0,2805.0,749.5
2023/09/18,Smartphone,Electronics,West,8.0,7048.0,391.96
08/16/2024,Mouse,Accessories,East,6.0,4698.0,1020.11
17-01-2024,Smartwatch,Electronics,South,1.0,565.0,148.79
17-06-2023,Monitor,Accessories,North,1.0,672.0,198.75
"Jul 24, 2022",Camera,Electronics,South,6.0,2604.0,566.34
2024-05-31,Tablet,Electronics,West,6.0,5124.0,501.5
2022/08/14,Smartwatch,Electronics,West,5.0,2455.0,714.35
03/01/2022,Printer,Office,North,2.0,1796.0,225.15
2022-01-25,Laptop,Electronics,?,1.0,288.0,61.85
2023-07-23,Laptop,Electronics,North,5.0,2160.0,553.41
2022-03-10,Tablet,Electronics,West,1.0,105.0,27.36
2023-05-05,Monitor,Accessories,South,,7578.0,1596.64
,Headphones,Accessories,South,1.0,365.0,50.1
04/23/2024,,Electronics,West,8.0,3752.0,537.98
N/A,Keyboard,Accessories,North,2.0,1384.0,316.21
02/21/2023,Smartphone,Electronics,West,5.0,475.0,76.22
2023-01-09,Printer,Office,West,4.0,,242.31
2023/08/24,Smartphone,Electronics,West,1.0,137.0,39.35
2022-01-12,Headphones,Accessories,South,6.0,738.0,158.96
2023-10-09,Camera,Electronics,West,3.0,1821.0,543.01
2022/04/22,Keyboard,Accessories,West,7.0,3654.0,670.16
"Jul 14, 2024",Keyboard,Accessories,East,6.0,2592.0,404.89
2022-04-25,Camera,Electronics,East,6.0,996.0,225.75
2024-07-10,Mouse,Accessories,North,1.0,693.0,62.75
2023-10-24,,Accessories,East,3.0,513.0,48.23
"May 17, 2024",Smartwatch,Electronics,East,8.0,5736.0,
2023/04/06,Mouse,Accessories,East,2.0,1458.0,208.93
"Dec 03, 2022",Smartphone,Electronics,East,8.0,5496.0,1104.93
2022-01-07,Tablet,Electronics,,3.0,3183.0,358.87
N/A,Headphones,Accessories,East,6.0,3990.0,975.5
02/05/2024,Smartphone,Electronics,West,2.0,582.0,76.45
05/03/2022,Printer,Office,?,5.0,3340.0,845.53
,Monitor,Accessories,West,1.0,890.0,59.1
09/22/2024,Printer,Office,East,6.0,4890.0,689.01
"Oct 19, 2023",Keyboard,Accessories,East,3.0,2625.0,349.61
2022/09/14,Smartwatch,Electronics,North,4.0,1440.0,200.09
2024-12-26,Headphones,Accessories,North,5.0,505.0,93.85
28-01-2022,Laptop,,North,8.0,8192.0,1822.87
"Aug 09, 2023",Keyboard,,East,3.0,1920.0,
10/18/2022,Smartwatch,Electronics,,8.0,8768.0,1065.8
2022-10-12,Mouse,Accessories,North,,1140.0,117.05
2023-01-23,Laptop,Electronics,North,4.0,952.0,264.61
02-05-2024,,Electronics,North,1.0,225.0,51.07
2022-08-01,Printer,Office,South,4.0,1304.0,336.95
25-06-2023,Camera,Electronics,East,3.0,1029.0,206.83
02/29/2024,Printer,Office,South,3.0,3402.0,442.67
24-05-2022,Laptop,Electronics,North,9.0,8460.0,1201.94
2024-03-07,Monitor,Accessories,North,1.0,104.0,26.86
2023-12-18,Monitor,Accessories,West,9.0,10665.0,1595.08
"Aug 12, 2023",Smartwatch,Electronics,East,8.0,984.0,183.07
2024-09-18,Smartphone,Electronics,North,4.0,2064.0,
N/A,Laptop,Electronics,North,2.0,594.0,172.47
2023-10-25,Printer,Office,South,,6016.0,898.33
N/A,Smartphone,Electronics,North,8.0,2864.0,195.16
,Tablet,Electronics,North,,724.0,186.95
2024-02-11,Mouse,Accessories,East,6.0,4098.0,1174.46
12-06-2023,Monitor,Accessories,North,1.0,,32.61
2024-03-09,Printer,Office,West,8.0,9280.0,1596.88
"Apr 16, 2022",Smartwatch,Electronics,East,1.0,890.0,57.04
26-04-2023,Tablet,Electronics,South,2.0,1790.0,442.75
N/A,Tablet,Electronics,North,9.0,8523.0,978.97
2023-02-21,,Accessories,West,9.0,7776.0,677.74
20-03-2024,Mouse,Accessories,North,7.0,3031.0,417.5
2022/10/02,Camera,Electronics,South,9.0,4698.0,1262.47
2023-06-13,Keyboard,Accessories,West,9.0,4851.0,1408.41
2023-01-22,Camera,,,6.0,4542.0,1169.16
2022/09/21,Headphones,Accessories,North,2.0,978.0,210.75
2022-01-04,Mouse,,South,9.0,9378.0,1740.97
2023-08-06,Smartwatch,Electronics,North,8.0,9464.0,2043.73
08-11-2024,Printer,Office,West,8.0,1720.0,401.26
11-07-2022,Keyboard,Accessories,?,8.0,4752.0,1124.22
23-10-2023,Keyboard,Accessories,South,4.0,584.0,127.28
,,Electronics,North,9.0,4554.0,1031.09
2022-07-23,Tablet,Electronics,South,2.0,2392.0,
2023/11/20,,Electronics,South,7.0,3962.0,916.13
21-05-2023,Laptop,,North,3.0,1308.0,
09/15/2023,Printer,Office,South,8.0,5912.0,1153.18
2023-05-10,Camera,Electronics,South,7.0,5831.0,1416.31
11-12-2022,Camera,Electronics,West,7.0,5572.0,690.68
2023-08-11,Monitor,Accessories,North,6.0,,1093.04
2022-06-18,Mouse,Accessories,East,9.0,6705.0,1283.78
2023/01/28,Headphones,Accessories,North,1.0,426.0,93.83
11/06/2024,Smartphone,Electronics,West,2.0,2204.0,523.82
2022-08-25,Smartphone,Electronics,North,3.0,2652.0,161.67
07-07-2023,Printer,Office,,6.0,3132.0,919.52
2024-06-04,Printer,Office,West,5.0,1830.0,437.35
2024-01-27,Laptop,Electronics,East,9.0,2763.0,676.25
09/17/2022,Monitor,Accessories,North,8.0,9056.0,2281.97
N/A,Camera,Electronics,North,7.0,5439.0,
2022-08-01,Camera,Electronics,South,6.0,828.0,47.91
,Smartwatch,Electronics,,5.0,1910.0,463.07
02/19/2023,Tablet,Electronics,North,2.0,1874.0,333.86
2023-08-02,Mouse,Accessories,East,1.0,1032.0,291.41
"Jun 26, 2023",Keyboard,Accessories,East,3.0,3264.0,556.86
11/26/2022,Smartphone,Electronics,West,1.0,877.0,110.99
"May 23, 2022",Camera,Electronics,North,3.0,924.0,183.18
04/26/2023,Camera,Electronics,West,3.0,417.0,114.42
2024-02-21,Laptop,Electronics,West,5.0,2670.0,155.89
18-06-2024,Unknown,Accessories,South,7.0,2716.0,
"May 18, 2023",Headphones,Accessories,West,9.0,10134.0,1334.37
2022-01-19,Monitor,Accessories,North,5.0,5500.0,1230.98
2024-12-07,Tablet,Electronics,East,6.0,,1756.82
2024-06-16,Laptop,Electronics,West,7.0,1092.0,274.77
06/24/2023,Monitor,Accessories,West,5.0,3255.0,332.54
"Jun 28, 2022",Tablet,Electronics,West,5.0,5645.0,1320.86
"Mar 20, 2024",Smartphone,Electronics,North,9.0,7578.0,466.87
2023/04/21,Keyboard,Accessories,South,9.0,6282.0,1594.61
,,Electronics,South,6.0,,639.29
12-12-2023,Keyboard,Accessories,North,8.0,6880.0,1570.91
2022/10/30,Smartphone,Electronics,East,6.0,3288.0,249.02
02/01/2024,Monitor,Accessories,East,6.0,5292.0,
2023-11-06,Printer,Office,North,3.0,3522.0,883.41
2022-10-08,Smartwatch,Electronics,West,2.0,1518.0,87.6
2023-06-17,Tablet,Electronics,North,7.0,2457.0,690.55
2024/01/09,Headphones,Accessories,West,1.0,309.0,62.08
2022-01-24,Monitor,Accessories,North,6.0,6192.0,717.46
04-06-2022,Camera,Electronics,East,5.0,4235.0,747.96
2022-08-13,Smartwatch,Electronics,North,9.0,7128.0,457.11
"Jul 23, 2024",Tablet,Electronics,North,5.0,5660.0,641.69
23-05-2024,Smartphone,Electronics,South,1.0,787.0,120.38
13-11-2022,Mouse,Accessories,West,3.0,375.0,107.26
2023-08-19,Camera,Electronics,South,4.0,296.0,44.79
2022-01-01,Keyboard,Accessories,East,6.0,6372.0,570.75
N/A,Mouse,Accessories,West,6.0,2214.0,
2024/09/16,Headphones,,South,6.0,2640.0,734.44
11/08/2023,Camera,Electronics,South,7.0,2240.0,580.47
2023/05/06,Smartwatch,Electronics,East,7.0,6258.0,1347.74
"Jan 02, 2024",Printer,Office,West,8.0,3816.0,574.57
2022-05-15,Smartwatch,,South,2.0,390.0,115.48
N/A,Tablet,Electronics,South,7.0,630.0,83.28
01-09-2022,Smartphone,Electronics,South,4.0,3868.0,819.26
06/27/2023,Monitor,Accessories,North,1.0,777.0,211.31
28-05-2024,Monitor,Accessories,North,3.0,1347.0,196.59
2023-05-17,Laptop,Electronics,East,9.0,7272.0,500.32
"Sep 28, 2024",Printer,Office,North,6.0,5724.0,857.33
2022/05/07,,Accessories,West,3.0,312.0,74.8
18-05-2023,Laptop,Electronics,East,3.0,1947.0,239.63
2023-10-09,Tablet,Electronics,North,,1128.0,207.97
N/A,Laptop,Electronics,East,9.0,4158.0,672.32
07/04/2024,Keyboard,Accessories,East,6.0,2670.0,782.28
,Headphones,Accessories,East,1.0,85.0,17.71
2023-12-10,Mouse,Accessories,East,8.0,4136.0,1056.54
2022-05-07,Tablet,Electronics,North,6.0,4332.0,348.61
2024-07-01,Monitor,Accessories,North,8.0,1600.0,305.3
2023-10-28,Tablet,Electronics,East,7.0,5075.0,471.21
2022-07-27,Tablet,Electronics,South,6.0,4152.0,1065.46
2022/05/13,Printer,Office,East,7.0,5635.0,1665.01
2022-09-16,Smartwatch,Electronics,East,3.0,3108.0,220.97
,Smartwatch,Electronics,South,7.0,,1197.44
"Feb 15, 2023",Monitor,,West,5.0,1350.0,
"Mar 07, 2024",Keyboard,Accessories,,3.0,330.0,81.86
2022-07-13,Camera,Electronics,South,6.0,4260.0,504.82
31-07-2022,Headphones,Accessories,North,3.0,2712.0,751.52
26-03-2024,Smartphone,,West,1.0,328.0,46.23
2023-08-13,Smartphone,Electronics,West,8.0,7776.0,498.6
2022-05-08,Laptop,Electronics,East,4.0,2896.0,522.82
05/07/2023,Tablet,Electronics,North,2.0,1902.0,388.83
01/29/2022,Smartwatch,Electronics,North,7.0,3255.0,814.85
2022-03-02,Keyboard,,North,3.0,633.0,162.4
,Tablet,Electronics,East,7.0,6209.0,402.78
2023-05-09,Smartwatch,Electronics,East,9.0,4698.0,1167.9
11-07-2024,Smartphone,Electronics,West,8.0,7424.0,1878.07
2022/01/26,Printer,Office,East,1.0,498.0,58.3
30-08-2023,Headphones,Accessories,East,1.0,111.0,27.91
"Aug 18, 2023",Laptop,Electronics,North,8.0,7520.0,1201.4
31-05-2023,Camera,,South,1.0,182.0,30.97
"Feb 18, 2022",Mouse,Accessories,West,5.0,5890.0,
2024-07-17,Laptop,Electronics,South,4.0,3244.0,357.55
2024-04-26,Smartphone,Electronics,South,7.0,5229.0,1058.26
19-10-2022,Smartwatch,Electronics,North,9.0,5202.0,1271.47
15-03-2022,Keyboard,Accessories,West,3.0,438.0,67.43
14-02-2023,Keyboard,Accessories,East,6.0,6900.0,1109.73
2022/09/11,Unknown,Electronics,East,3.0,369.0,36.07
01/17/2024,Laptop,Electronics,West,4.0,4140.0,1229.85
13-04-2024,Printer,Office,South,3.0,1086.0,188.65
03/03/2023,Mouse,Accessories,South,2.0,2134.0,269.53
16-06-2022,Laptop,Electronics,North,6.0,5310.0,637.81
2023-08-20,Headphones,Accessories,,6.0,2748.0,682.8
N/A,Printer,Office,South,9.0,3357.0,405.61
01/28/2023,Smartwatch,Electronics,West,9.0,10206.0,592.77
"Oct 20, 2024",Smartphone,Electronics,South,6.0,2970.0,
18-05-2022,Mouse,Accessories,West,4.0,1208.0,351.47
2024-06-19,Smartwatch,Electronics,South,3.0,945.0,135.59
2022-07-06,Monitor,Accessories,,8.0,7040.0,996.02
2023-11-22,Smartphone,Electronics,West,4.0,3684.0,1009.1
02/23/2024,Headphones,Accessories,East,2.0,1262.0,190.02
06/24/2022,Mouse,Accessories,South,3.0,3504.0,807.65
2022-12-15,Printer,Office,East,6.0,4464.0,1122.37
02-04-2024,Laptop,Electronics,East,4.0,1324.0,227.2
2023-07-17,Camera,Electronics,East,6.0,4140.0,451.27
2024/04/03,Mouse,Accessories,West,8.0,2384.0,120.28
2022/05/02,Laptop,Electronics,,8.0,4624.0,1313.36
"Dec 13, 2023",Smartwatch,,West,6.0,4812.0,662.54
N/A,Tablet,Electronics,North,6.0,5640.0,856.44
2022-09-23,Smartwatch,Electronics,West,5.0,,307.09
2024-11-01,Keyboard,Accessories,North,7.0,8071.0,435.51
25-10-2022,Keyboard,Accessories,North,3.0,2400.0,297.07
2023-07-01,Smartwatch,Electronics,East,6.0,3570.0,265.62
03/27/2022,Laptop,Electronics,East,3.0,1758.0,245.92
2023-08-06,Monitor,Accessories,North,4.0,3072.0,394.2
2023-08-16,Mouse,Accessories,South,5.0,2185.0,136.1
2023-02-03,Smartphone,Electronics,North,8.0,7664.0,1251.65
2024-03-13,Headphones,Accessories,West,5.0,1710.0,338.1
2024-08-17,Printer,Office,South,2.0,1878.0,386.28
22-07-2023,Tablet,Electronics,South,1.0,569.0,141.33
2023-04-05,Smartwatch,Electronics,West,,1488.0,296.36
"Apr 20, 2024",Mouse,Accessories,West,,9918.0,1956.17
2022-12-19,Smartwatch,Electronics,South,3.0,432.0,36.84
2023-09-18,Tablet,Electronics,East,9.0,9828.0,1300.68
28-12-2024,,Electronics,North,5.0,,245.52
2022-05-17,Smartwatch,Electronics,South,3.0,2187.0,491.13
2023/10/24,Monitor,Accessories,South,5.0,5105.0,1003.4
12/09/2022,Headphones,Accessories,South,3.0,1392.0,345.78
11/07/2022,Smartphone,Electronics,North,2.0,744.0,110.81
06/05/2023,Smartwatch,Electronics,South,4.0,1724.0,233.21
2023-10-26,Mouse,Accessories,West,,1940.0,423.17
2023-07-28,Mouse,Accessories,South,4.0,356.0,59.15
,Monitor,Accessories,West,5.0,1095.0,269.87
12/07/2022,Tablet,Electronics,North,8.0,4064.0,543.9
N/A,Smartwatch,Electronics,West,7.0,5453.0,1592.37
2024-03-31,Monitor,,South,8.0,7104.0,529.35
2024-04-17,Keyboard,Accessories,,9.0,2745.0,660.56
2024-05-06,Camera,Electronics,North,5.0,1030.0,64.81
02/25/2023,Tablet,Electronics,North,9.0,8973.0,471.86
"Dec 14, 2022",Keyboard,Accessories,North,2.0,794.0,128.5
20-12-2023,Printer,Office,South,6.0,2142.0,
10/13/2023,Headphones,Accessories,East,2.0,,51.1
06/14/2023,Tablet,Electronics,North,3.0,1416.0,220.7
"Apr 02, 2022",Tablet,Electronics,South,3.0,2103.0,541.35
06/20/2024,Camera,Electronics,West,3.0,861.0,173.49
"May 19, 2024",Headphones,Accessories,West,3.0,2367.0,222.26
2023/01/16,Tablet,,South,,2435.0,688.82
2023/05/07,Printer,,South,4.0,2456.0,163.61
2023-07-01,Laptop,Electronics,East,4.0,3216.0,962.49
07/25/2024,Smartwatch,Electronics,East,4.0,4324.0,833.11
27-09-2023,Mouse,Accessories,South,,2628.0,727.87
2023-08-12,Keyboard,Accessories,West,8.0,8992.0,2018.64
24-07-2024,Laptop,Electronics,West,6.0,360.0,22.16
2022-07-26,Tablet,Electronics,South,3.0,2067.0,479.39
12/03/2024,Mouse,Accessories,,9.0,3573.0,550.44
2023/08/15,Laptop,Electronics,South,8.0,,142.86
2023-11-28,Printer,Office,South,8.0,,334.1
N/A,Headphones,Accessories,North,8.0,5640.0,747.26
02-09-2022,Tablet,Electronics,South,1.0,552.0,115.74
2022-04-25,Mouse,Accessories,South,7.0,1428.0,289.65
N/A,Printer,Office,West,1.0,349.0,42.05
2022-10-30,Tablet,Electronics,North,6.0,6402.0,1366.28
2023/06/09,Monitor,Accessories,East,9.0,657.0,185.95
2023-01-13,Mouse,Accessories,West,7.0,5327.0,950.7
,Keyboard,Accessories,North,4.0,4196.0,1152.45
2023/11/04,Laptop,Electronics,East,4.0,2892.0,863.47
2024-08-07,Laptop,Electronics,West,9.0,2772.0,432.77
07/13/2024,Smartwatch,Electronics,,6.0,4692.0,1044.97
12/07/2022,Mouse,Accessories,East,6.0,2742.0,334.48
2023-01-16,Smartphone,Electronics,North,8.0,8896.0,1154.96
2022-11-21,,Accessories,North,2.0,2344.0,385.19
2022-01-26,Headphones,Accessories,South,7.0,4186.0,655.53
11/14/2024,Tablet,Electronics,East,9.0,5238.0,1152.42
10/20/2022,Mouse,Accessories,North,3.0,2982.0,452.22
14-05-2024,Smartwatch,Electronics,West,4.0,2580.0,
01/17/2024,Keyboard,Accessories,West,5.0,2675.0,671.6
2024-07-30,Printer,Office,East,4.0,2396.0,608.5
30-09-2024,Laptop,Electronics,West,5.0,,
2023-09-09,Smartwatch,Electronics,North,4.0,304.0,34.73
N/A,Keyboard,Accessories,East,,2070.0,457.39
2022/09/12,Printer,Office,North,5.0,1230.0,158.23
2023-05-29,Camera,Electronics,South,6.0,,758.78
2024-01-27,Headphones,Accessories,South,2.0,396.0,46.33
"Aug 17, 2023",Mouse,Accessories,East,9.0,2349.0,244.18
07/15/2023,Headphones,Accessories,North,9.0,5949.0,
2022/01/15,Printer,Office,East,7.0,5957.0,1433.85
2024-12-04,Headphones,Accessories,East,3.0,1989.0,299.79
"Nov 19, 2024",Mouse,,South,1.0,1138.0,243.36
2022-04-15,Tablet,Electronics,West,9.0,,689.64
03-10-2023,Camera,Electronics,South,4.0,4480.0,592.82
N/A,Smartwatch,Electronics,East,3.0,,440.88
10-02-2024,Mouse,Accessories,East,1.0,109.0,10.35
2024/04/07,Smartphone,Electronics,South,4.0,2380.0,594.86
2022/08/22,Printer,Office,South,8.0,2592.0,432.37
08-12-2023,Laptop,Electronics,East,6.0,5112.0,1289.47
2023-04-02,Smartwatch,Electronics,North,8.0,9392.0,1753.08
10/21/2024,Laptop,Electronics,West,2.0,2386.0,381.83
N/A,Smartwatch,Electronics,South,5.0,465.0,71.23
2023/04/19,Smartphone,Electronics,West,2.0,604.0,102.52
2022/10/02,Smartwatch,Electronics,East,2.0,2216.0,650.27
06-06-2023,Mouse,Accessories,East,4.0,1168.0,220.22
2022/01/26,Monitor,Accessories,?,7.0,4088.0,230.43
24-02-2022,Keyboard,Accessories,West,7.0,2597.0,152.09
2023-08-22,Smartwatch,Electronics,West,3.0,2151.0,322.03
08-09-2024,Laptop,Electronics,East,6.0,462.0,71.22
23-10-2022,Mouse,Accessories,North,7.0,5957.0,1077.86
"Dec 13, 2023",Smartphone,Electronics,West,6.0,6978.0,2028.63
2024-10-20,Headphones,Accessories,South,1.0,282.0,72.5
05-12-2023,Camera,Electronics,East,1.0,157.0,27.65
2023-07-14,Monitor,,North,8.0,3304.0,404.33
,Headphones,,North,3.0,3051.0,201.26
2024-06-16,Mouse,Accessories,East,9.0,8082.0,1783.55
2024-10-14,Unknown,,West,3.0,510.0,110.38
2024-04-20,Tablet,Electronics,East,8.0,3976.0,1170.36
2023-12-26,Smartphone,Electronics,East,9.0,828.0,59.99
