,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,percentage
1648,2024-01-29,Monitor,Accessories,West,5.0,5165.0,283.6,5.49080348499516
1649,2023-06-07,Smartwatch,Electronics,East,6.0,2664.0,520.3,19.53078078078078
1650,2024-08-22,Headphones,Accessories,North,4.0,1340.0,309.8,23.11940298507463
1651,2022-10-15,Monitor,Accessories,East,9.0,9657.0,1233.47,12.772807290048668
1652,2023-06-10,Camera,Electronics,West,4.0,1168.0,135.36,11.589041095890412
1653,2023-03-23,Headphones,Accessories,South,8.0,5920.0,1241.27,20.96739864864865
1654,2022-02-17,Smartphone,Electronics,West,2.0,2260.0,268.47,11.87920353982301
1655,2023-09-19,Printer,Office,West,8.0,7016.0,1490.07,21.23816989737742
1656,2024-03-29,Headphones,Accessories,North,6.0,546.0,79.94,14.64102564102564
1657,2024-12-02,Laptop,Electronics,East,1.0,839.0,228.72,27.261025029797377
1658,2024-12-28,Monitor,Accessories,North,9.0,2097.0,210.59,10.042441583214115
1659,2023-02-09,Keyboard,Accessories,North,4.0,1088.0,283.61,26.067095588235293
1660,2023-05-07,Mouse,Accessories,North,8.0,7960.0,804.11,10.101884422110553
1661,2023-11-22,Printer,Office,North,8.0,2856.0,350.32,12.266106442577032
1662,2022-06-16,Smartwatch,Electronics,West,4.0,1680.0,385.92,22.97142857142857
1663,2024-11-20,Monitor,Accessories,North,4.0,4464.0,1069.63,23.961245519713266
1664,2023-08-06,Smartphone,Electronics,East,6.0,2940.0,184.97,6.291496598639455
1665,2022-06-12,Monitor,Accessories,West,8.0,1272.0,344.45,27.079402515723274
1666,2024-11-21,Printer,Office,East,6.0,1728.0,247.86,14.34375
1667,2022-09-06,Monitor,Accessories,North,3.0,3153.0,563.56,17.873771011734853
1668,2023-01-04,Printer,Office,West,6.0,6924.0,1693.77,24.462305025996535
1669,2023-05-31,Unknown,Electronics,West,9.0,9054.0,644.36,7.116854428981665
1670,2023-08-12,Camera,Electronics,South,9.0,9936.0,2797.45,28.154690016103057
1671,2022-12-21,Smartphone,Electronics,East,1.0,393.0,41.05,10.445292620865139
1672,2024-08-24,Laptop,Electronics,South,1.0,927.0,103.95,11.21359223300971
1673,2023-11-23,Keyboard,Accessories,East,1.0,266.0,22.42,8.42857142857143
1674,2022-11-04,Printer,Office,South,5.0,4750.0,1179.56,24.832842105263158
1675,2024-05-24,Laptop,Electronics,North,3.0,213.0,30.68,14.403755868544602
1676,2023-10-25,Smartphone,Electronics,East,2.0,1614.0,376.31,23.31536555142503
1677,2023-02-09,Mouse,Accessories,West,8.0,6232.0,499.63,8.01716944801027
1678,2024-12-08,Headphones,Accessories,South,3.0,2601.0,363.64,13.98077662437524
1679,2023-01-02,Mouse,Accessories,East,6.0,4944.0,758.46,15.34101941747573
1680,2022-01-29,Mouse,Accessories,South,8.0,2112.0,418.58,19.819128787878785
1681,2022-04-24,Monitor,Accessories,East,6.0,7140.0,869.93,12.18389355742297
1682,2022-08-12,Mouse,Accessories,East,4.0,392.0,39.23,10.00765306122449
1683,2024-02-10,Laptop,Electronics,South,4.0,2408.0,721.8,29.975083056478404
1684,2023-09-13,Monitor,Accessories,East,2.0,2016.0,151.4,7.509920634920634
1685,2024-03-31,Headphones,Accessories,East,8.0,1296.0,374.8,28.919753086419753
1686,2024-07-06,Monitor,Accessories,North,6.0,2856.0,226.53,7.931722689075631
1687,2022-10-12,Tablet,Electronics,West,5.0,3380.0,287.05,8.49260355029586
1688,2022-10-14,Camera,Electronics,North,1.0,722.0,49.7,6.883656509695291
1689,2024-11-23,Laptop,Electronics,South,4.0,4596.0,947.45,20.61466492602263
1690,2023-04-08,Keyboard,Accessories,West,8.0,1176.0,313.58,26.664965986394556
1691,2022-07-21,Camera,Electronics,North,2.0,644.0,45.72,7.099378881987578
1692,2022-11-07,Smartphone,Electronics,West,8.0,544.0,40.78,7.496323529411765
1693,2023-05-30,Monitor,Accessories,East,2.0,586.0,101.64,17.344709897610922
1694,2022-04-30,Keyboard,Accessories,North,5.0,3835.0,229.11,5.974185136897002
1695,2023-12-13,Printer,Office,South,5.0,1415.0,358.39,25.32791519434629
1696,2023-11-05,Keyboard,Accessories,South,9.0,1125.0,138.49,12.310222222222222
1697,2023-09-11,Camera,Electronics,South,3.0,3399.0,489.36,14.397175639894085
1698,2024-03-30,Keyboard,Accessories,West,3.0,2331.0,419.26,17.986271986271987
1699,2022-06-27,Laptop,Electronics,East,9.0,10728.0,1967.84,18.34302759134974
1700,2023-03-02,Monitor,Accessories,West,8.0,9056.0,1860.37,20.542954946996463
1701,2024-10-01,Camera,Electronics,North,3.0,1074.0,240.44,22.387337057728118
1702,2023-06-17,Tablet,Electronics,West,4.0,4572.0,1199.49,26.235564304461946
1703,2023-11-24,Printer,Office,West,4.0,604.0,180.93,29.955298013245034
1704,2024-05-04,Mouse,Accessories,South,2.0,906.0,59.06,6.518763796909492
1705,2023-04-22,Headphones,Accessories,South,7.0,1582.0,278.14,17.581542351453855
1706,2024-01-31,Mouse,Accessories,West,6.0,3306.0,216.91,6.561101028433152
1707,2023-12-24,Headphones,Accessories,West,1.0,847.0,237.41,28.029515938606846
1708,2023-08-12,Laptop,Electronics,South,4.0,1224.0,348.91,28.505718954248366
1709,2023-02-08,Camera,Electronics,South,7.0,5621.0,1390.73,24.741682974559687
1710,2024-01-13,Mouse,Accessories,West,9.0,6138.0,1478.57,24.088791137178234
1711,2024-11-20,Monitor,Accessories,South,4.0,964.0,184.03,19.0902489626556
1712,2023-10-13,Smartphone,Electronics,South,7.0,4697.0,976.26,20.784756227379177
1713,2022-05-09,Smartphone,Electronics,West,2.0,1232.0,155.52,12.623376623376625
1714,2022-12-21,Monitor,Accessories,West,7.0,6384.0,734.79,11.509868421052632
1715,2024-11-22,Mouse,Accessories,West,4.0,780.0,162.72,20.861538461538462
1716,2023-01-27,Unknown,Office,West,4.0,1256.0,362.22,28.839171974522294
1717,2022-05-08,Mouse,Accessories,South,1.0,1162.0,220.93,19.01290877796902
1718,2023-02-10,Mouse,Accessories,South,8.0,7520.0,995.03,13.231781914893617
1719,2024-03-26,Headphones,Accessories,South,7.0,2387.0,463.92,19.43527440301634
1720,2023-05-24,Laptop,Electronics,East,8.0,3944.0,296.35,7.51394523326572
1721,2022-12-21,Printer,Office,North,4.0,1016.0,269.88,26.562992125984252
1722,2024-08-12,Headphones,Accessories,West,4.0,3996.0,965.26,24.155655655655657
1723,2022-07-18,Smartwatch,Electronics,North,1.0,663.0,183.82,27.72549019607843
1724,2023-10-05,Laptop,Electronics,South,1.0,575.0,104.31,18.14086956521739
1725,2023-04-09,Unknown,Electronics,South,1.0,187.0,33.76,18.053475935828875
1726,2022-05-03,Camera,Electronics,South,1.0,189.0,19.02,10.063492063492063
1727,2022-04-17,Keyboard,Accessories,North,6.0,6192.0,316.23,5.107073643410853
1728,2023-05-25,Tablet,Electronics,East,7.0,4382.0,592.46,13.52031036056595
1729,2024-10-20,Keyboard,Accessories,East,2.0,1122.0,100.78,8.982174688057041
1730,2022-06-21,Laptop,Electronics,North,8.0,8192.0,2081.72,25.411621093749996
1731,2023-03-17,Tablet,Electronics,West,6.0,606.0,127.68,21.06930693069307
1732,2022-02-07,Monitor,Accessories,South,6.0,1716.0,302.09,17.604312354312356
1733,2022-05-05,Camera,Electronics,South,6.0,2982.0,445.01,14.923205902079143
1734,2023-11-23,Smartwatch,Electronics,North,6.0,1746.0,289.2,16.56357388316151
1735,2024-02-23,Headphones,Accessories,West,6.0,5682.0,1365.87,24.038542766631465
1736,2024-10-29,Smartphone,Electronics,East,7.0,6013.0,1544.51,25.686179943455844
1737,2023-01-27,Laptop,Electronics,West,6.0,5448.0,963.82,17.691262848751837
1738,2022-11-03,Keyboard,Accessories,West,9.0,2817.0,432.67,15.359247426340078
1739,2023-08-09,Smartwatch,Electronics,South,2.0,274.0,42.37,15.463503649635035
1740,2023-09-25,Keyboard,Accessories,South,6.0,6408.0,885.71,13.821941323345818
1741,2022-05-16,Keyboard,Accessories,West,5.0,5755.0,1441.84,25.05369244135534
1742,2024-12-10,Tablet,Electronics,West,3.0,2262.0,245.66,10.860300618921308
1743,2023-06-06,Printer,Office,North,8.0,5128.0,657.87,12.828978159126365
1744,2024-01-04,Camera,Electronics,South,8.0,5176.0,1400.82,27.063755795981454
1745,2023-09-16,Keyboard,Accessories,North,5.0,1510.0,331.76,21.970860927152316
1746,2023-03-17,Keyboard,Accessories,North,1.0,947.0,77.21,8.15311510031679
1747,2023-12-31,Smartphone,Electronics,North,9.0,5427.0,731.33,13.47576930163995
1748,2022-08-18,Smartwatch,Electronics,West,6.0,7026.0,1814.21,25.821377739823514
1749,2022-07-14,Camera,Electronics,North,9.0,513.0,151.87,29.604288499025344
1750,2024-02-22,Smartphone,Electronics,North,5.0,1785.0,134.95,7.560224089635853
1751,2024-11-13,Smartphone,Electronics,North,4.0,2516.0,689.29,27.396263910969793
1752,2023-11-06,Camera,Electronics,North,2.0,452.0,74.34,16.44690265486726
1753,2022-03-05,Laptop,Electronics,South,7.0,5285.0,1338.58,25.327909176915796
1754,2023-03-19,Smartphone,Electronics,North,6.0,4872.0,786.79,16.149220032840724
1755,2022-02-19,Monitor,Accessories,West,1.0,442.0,82.73,18.71719457013575
1756,2024-09-17,Printer,Office,East,9.0,8595.0,1312.19,15.266899360093078
1757,2024-06-10,Laptop,Electronics,North,7.0,7777.0,746.84,9.603188890317602
1758,2022-11-05,Unknown,Electronics,South,4.0,2008.0,451.68,22.49402390438247
1759,2022-03-05,Mouse,Accessories,North,2.0,596.0,41.37,6.941275167785234
1760,2024-12-25,Smartwatch,Electronics,East,9.0,4950.0,1402.67,28.33676767676768
1761,2024-06-16,Keyboard,Accessories,South,2.0,630.0,86.07,13.661904761904761
1762,2023-12-03,Monitor,Accessories,North,1.0,140.0,24.21,17.292857142857144
1763,2024-01-30,Headphones,Accessories,East,2.0,2014.0,215.06,10.678252234359483
1764,2024-08-06,Mouse,Accessories,West,2.0,384.0,99.02,25.786458333333336
1765,2022-01-18,Printer,Office,East,7.0,3780.0,351.51,9.299206349206349
1766,2023-10-14,Mouse,Accessories,West,8.0,528.0,53.91,10.210227272727272
1767,2022-06-23,Keyboard,Accessories,East,9.0,6507.0,1045.14,16.0617796219456
1768,2022-03-12,Laptop,Electronics,South,3.0,723.0,115.25,15.94052558782849
1769,2023-09-14,Camera,Electronics,North,8.0,2984.0,631.81,21.173257372654152
1770,2022-04-28,Smartphone,Electronics,East,2.0,606.0,150.95,24.90924092409241
1771,2022-04-08,Monitor,Accessories,West,2.0,170.0,48.69,28.641176470588235
1772,2023-02-27,Smartwatch,Electronics,West,6.0,1350.0,356.88,26.435555555555556
1773,2022-11-28,Headphones,Accessories,South,4.0,2500.0,467.34,18.6936
1774,2023-05-21,Printer,Office,North,5.0,650.0,93.41,14.37076923076923
1775,2022-09-14,Monitor,Accessories,North,2.0,1538.0,97.15,6.316644993498049
1776,2024-06-15,Smartwatch,Electronics,East,4.0,3928.0,325.32,8.282077393075356
1777,2022-03-23,Headphones,Accessories,North,2.0,2258.0,175.86,7.788308237378211
1778,2022-09-06,Monitor,Accessories,West,9.0,2988.0,447.93,14.990963855421688
1779,2023-04-07,Headphones,Accessories,South,8.0,4136.0,810.82,19.60396518375242
1780,2023-10-22,Mouse,Accessories,South,7.0,3605.0,387.82,10.757836338418862
1781,2022-12-24,Printer,Office,West,8.0,7072.0,2113.06,29.879242081447966
1782,2024-09-04,Keyboard,Accessories,South,8.0,5368.0,542.52,10.10655737704918
1783,2024-10-26,Printer,Office,East,1.0,730.0,55.72,7.632876712328766
1784,2023-12-04,Laptop,Electronics,North,8.0,3528.0,593.11,16.811507936507937
1785,2023-04-21,Tablet,Electronics,North,3.0,2628.0,781.94,29.754185692541856
1786,2022-11-12,Laptop,Electronics,West,4.0,4196.0,655.29,15.617016205910389
1787,2023-08-23,Printer,Office,West,7.0,7119.0,1555.05,21.843657817109143
1788,2024-12-05,Tablet,Electronics,West,8.0,1848.0,351.02,18.994588744588743
1789,2024-12-19,Mouse,Accessories,West,6.0,5190.0,898.86,17.319075144508673
1790,2022-01-28,Smartphone,Electronics,West,3.0,1830.0,403.42,22.0448087431694
1791,2022-01-29,Mouse,Accessories,West,1.0,1033.0,302.68,29.30106485963214
1792,2022-11-01,Smartwatch,Electronics,South,7.0,2324.0,611.7,26.320998278829606
1793,2022-03-27,Printer,Office,South,7.0,5740.0,1615.9,28.15156794425087
1794,2022-10-22,Smartwatch,Electronics,South,9.0,6435.0,1096.88,17.045532245532247
1795,2022-03-29,Mouse,Accessories,North,2.0,1168.0,172.18,14.741438356164386
1796,2022-08-26,Tablet,Electronics,South,9.0,7362.0,441.36,5.995110024449878
1797,2023-04-25,Monitor,Accessories,East,4.0,596.0,105.89,17.766778523489933
1798,2023-01-09,Headphones,Accessories,West,1.0,1055.0,88.61,8.399052132701422
1799,2022-11-13,Tablet,Electronics,East,2.0,952.0,112.39,11.805672268907564
1800,2022-12-02,Tablet,Electronics,South,2.0,294.0,35.05,11.921768707482991
1801,2023-06-02,Camera,Electronics,East,2.0,788.0,195.15,24.76522842639594
1802,2023-10-14,Laptop,Electronics,North,4.0,908.0,219.79,24.20594713656388
1803,2022-10-17,Smartphone,Electronics,East,1.0,593.0,133.01,22.430016863406408
1804,2022-08-11,Laptop,Electronics,West,5.0,4380.0,275.84,6.297716894977167
1805,2023-06-11,Camera,Electronics,West,4.0,2472.0,594.62,24.0542071197411
1806,2024-04-01,Smartphone,Electronics,East,4.0,1996.0,396.63,19.87124248496994
1807,2022-07-05,Headphones,Accessories,West,9.0,4041.0,517.23,12.799554565701559
1808,2024-07-16,Keyboard,Accessories,South,3.0,858.0,246.86,28.77156177156177
1809,2023-02-16,Tablet,Electronics,East,2.0,858.0,73.49,8.565268065268064
1810,2024-12-05,Keyboard,Accessories,North,1.0,776.0,172.19,22.189432989690722
1811,2023-08-23,Laptop,Electronics,North,7.0,3654.0,871.81,23.859058565955117
1812,2024-02-14,Headphones,Accessories,East,3.0,384.0,45.99,11.9765625
1813,2024-07-04,Mouse,Accessories,North,7.0,3892.0,350.57,9.007451181911613
1814,2024-02-26,Tablet,Electronics,East,3.0,2637.0,468.6,17.77019340159272
1815,2024-02-12,Mouse,Accessories,South,8.0,8664.0,2349.68,27.120036934441366
1816,2024-01-17,Monitor,Accessories,West,5.0,5625.0,1006.95,17.901333333333334
1817,2023-06-02,Tablet,Electronics,West,6.0,6030.0,511.7,8.485903814262024
1818,2024-02-21,Laptop,Electronics,South,6.0,1884.0,190.58,10.115711252653927
1819,2023-02-21,Laptop,Electronics,East,9.0,9225.0,2526.27,27.385040650406506
1820,2023-02-07,Smartwatch,Electronics,West,8.0,7072.0,1983.42,28.046097285067873
1821,2024-01-22,Mouse,Accessories,South,5.0,510.0,82.47,16.17058823529412
1822,2023-10-12,Smartphone,Electronics,South,1.0,192.0,16.47,8.578124999999998
1823,2023-09-26,Mouse,Accessories,East,5.0,3600.0,712.3,19.78611111111111
1824,2024-06-01,Camera,Electronics,West,7.0,2597.0,766.32,29.50789372352715
1825,2024-03-29,Smartphone,Electronics,East,7.0,2947.0,809.46,27.46725483542586
1826,2023-02-21,Laptop,Electronics,South,5.0,880.0,255.9,29.079545454545457
1827,2024-08-05,Printer,Office,West,1.0,714.0,209.69,29.368347338935575
1828,2023-04-08,Laptop,Electronics,South,4.0,1792.0,506.56,28.267857142857146
1829,2023-12-13,Smartwatch,Electronics,West,3.0,795.0,60.34,7.589937106918239
1830,2023-01-26,Smartphone,Electronics,East,7.0,7238.0,1597.03,22.064520585797183
1831,2023-08-27,Tablet,Electronics,South,1.0,430.0,83.33,19.37906976744186
1832,2022-01-10,Headphones,Accessories,West,4.0,1728.0,239.64,13.868055555555555
1833,2022-04-07,Monitor,Accessories,South,3.0,1833.0,314.79,17.173486088379704
1834,2023-10-23,Monitor,Accessories,North,7.0,7280.0,1682.79,23.115247252747253
1835,2024-03-01,Smartwatch,Electronics,South,1.0,814.0,197.91,24.313267813267814
1836,2023-03-06,Printer,Office,South,8.0,4696.0,410.03,8.731473594548552
1837,2024-01-16,Printer,Office,East,1.0,591.0,39.06,6.6091370558375635
1838,2023-05-31,Smartwatch,Electronics,North,9.0,1098.0,106.97,9.742258652094717
1839,2024-05-28,Monitor,Accessories,West,4.0,2336.0,509.49,21.810359589041095
1840,2022-10-05,Camera,Electronics,North,5.0,410.0,40.96,9.990243902439024
1841,2023-10-09,Mouse,Accessories,South,9.0,594.0,51.49,8.668350168350168
1842,2023-03-25,Tablet,Electronics,South,2.0,1298.0,123.9,9.545454545454547
1843,2024-03-28,Tablet,Electronics,North,5.0,895.0,180.64,20.183240223463685
1844,2023-07-31,Keyboard,Accessories,West,4.0,2828.0,539.43,19.074611032531823
1845,2023-11-15,Tablet,Electronics,West,3.0,813.0,188.94,23.239852398523986
1846,2024-07-24,Tablet,Electronics,West,1.0,99.0,12.79,12.919191919191919
1847,2022-09-15,Headphones,Accessories,West,8.0,7576.0,1703.42,22.484424498416054
1848,2024-01-24,Smartwatch,Electronics,East,3.0,1317.0,71.02,5.3925588458618074
1849,2024-03-21,Smartwatch,Electronics,West,3.0,957.0,120.27,12.567398119122256
1850,2022-01-17,Mouse,Accessories,South,4.0,1316.0,244.13,18.550911854103344
1851,2024-12-20,Headphones,Accessories,South,6.0,5346.0,351.93,6.583052749719416
1852,2023-03-07,Smartphone,Electronics,East,1.0,464.0,66.26,14.280172413793105
1853,2022-09-28,Keyboard,Accessories,North,7.0,3752.0,835.34,22.263859275053306
1854,2024-07-01,Keyboard,Accessories,West,6.0,1962.0,301.57,15.370540265035679
1855,2024-11-27,Smartphone,Electronics,South,6.0,2310.0,202.98,8.787012987012986
1856,2023-01-03,Tablet,Electronics,East,4.0,3028.0,685.23,22.62978863936592
1857,2024-01-18,Printer,Office,South,4.0,2464.0,602.3,24.443993506493506
1858,2024-12-14,Camera,Electronics,West,5.0,2445.0,146.6,5.995910020449897
1859,2023-02-24,Keyboard,Accessories,North,8.0,5312.0,841.13,15.834525602409638
1860,2022-03-31,Keyboard,Accessories,South,1.0,657.0,101.85,15.50228310502283
1861,2024-05-17,Keyboard,Accessories,South,3.0,2580.0,173.89,6.739922480620154
1862,2022-10-05,Laptop,Electronics,East,8.0,4624.0,893.74,19.328287197231834
1863,2023-11-22,Smartwatch,Electronics,North,2.0,1258.0,146.7,11.661367249602543
1864,2023-05-24,Monitor,Accessories,West,3.0,1359.0,152.85,11.247240618101545
1865,2023-05-27,Smartphone,Electronics,West,6.0,4188.0,1231.16,29.397325692454636
1866,2022-06-25,Smartwatch,Electronics,South,8.0,3520.0,359.84,10.222727272727273
1867,2023-08-12,Camera,Electronics,East,3.0,2280.0,365.17,16.01622807017544
1868,2024-04-17,Tablet,Electronics,West,3.0,1248.0,348.19,27.899839743589745
1869,2022-05-30,Headphones,Accessories,North,1.0,465.0,26.5,5.698924731182796
1870,2024-05-28,Printer,Office,West,1.0,293.0,29.58,10.095563139931741
1871,2022-12-01,Tablet,Electronics,North,2.0,1298.0,239.45,18.447611710323574
1872,2024-08-07,Printer,Office,East,9.0,9477.0,2443.62,25.78474200696423
1873,2024-05-29,Printer,Office,South,7.0,6713.0,457.99,6.8224340831223005
1874,2022-04-25,Laptop,Electronics,South,5.0,5700.0,999.26,17.530877192982455
1875,2024-07-29,Camera,Electronics,West,6.0,4146.0,700.46,16.894838398456343
1876,2023-11-10,Tablet,Electronics,North,8.0,6968.0,704.55,10.111222732491388
1877,2024-09-09,Camera,Electronics,East,2.0,1054.0,243.5,23.10246679316888
1878,2022-03-15,Keyboard,Accessories,West,3.0,1983.0,453.09,22.848714069591527
1879,2024-01-10,Monitor,Accessories,West,8.0,3624.0,1071.43,29.564845474613687
1880,2022-09-05,Smartphone,Electronics,North,7.0,6020.0,384.74,6.391029900332226
1881,2022-04-06,Mouse,Accessories,East,7.0,5047.0,1356.23,26.87200317020012
1882,2022-03-07,Unknown,Electronics,East,5.0,3735.0,957.13,25.625970548862114
1883,2024-02-26,Keyboard,Accessories,East,5.0,1250.0,120.74,9.6592
1884,2022-11-01,Tablet,Electronics,North,7.0,2751.0,548.05,19.921846601235913
1885,2023-07-14,Laptop,Electronics,East,9.0,468.0,58.98,12.6025641025641
1886,2023-07-06,Printer,Office,West,4.0,632.0,114.82,18.16772151898734
1887,2022-01-28,Smartwatch,Electronics,South,5.0,1295.0,104.26,8.050965250965252
1888,2024-12-10,Camera,Electronics,West,4.0,3360.0,540.38,16.082738095238096
1889,2024-12-20,Smartwatch,Electronics,East,5.0,550.0,28.72,5.221818181818182
1890,2023-02-27,Monitor,Accessories,West,8.0,5384.0,724.8,13.462109955423477
1891,2023-11-19,Printer,Office,East,3.0,3534.0,489.06,13.838709677419356
1892,2023-11-27,Smartwatch,Electronics,East,6.0,5508.0,1632.37,29.636347131445167
1893,2022-01-27,Headphones,Accessories,East,1.0,966.0,202.53,20.965838509316768
1894,2023-06-26,Smartphone,Electronics,North,6.0,7026.0,459.4,6.538571021918588
1895,2022-08-22,Monitor,Accessories,West,9.0,5796.0,1729.18,29.834023464458248
1896,2022-09-28,Monitor,Accessories,North,3.0,1050.0,292.64,27.87047619047619
1897,2024-05-28,Mouse,Accessories,West,1.0,1043.0,151.13,14.48993288590604
1898,2022-10-08,Printer,Office,South,3.0,3330.0,503.85,15.130630630630632
1899,2023-04-29,Camera,Electronics,West,5.0,5170.0,1248.66,24.15203094777563
1900,2023-04-24,Printer,Office,North,2.0,466.0,25.04,5.3733905579399135
1901,2023-06-15,Mouse,Accessories,North,8.0,6032.0,1636.61,27.132128647214852
1902,2023-09-20,Keyboard,Accessories,North,2.0,490.0,45.34,9.253061224489796
1903,2022-06-30,Monitor,Accessories,North,6.0,558.0,57.01,10.216845878136201
1904,2023-10-10,Headphones,Accessories,West,5.0,2665.0,532.76,19.990994371482177
1905,2022-08-12,Smartphone,Electronics,South,5.0,2665.0,369.73,13.873545966228892
1906,2024-07-05,Tablet,Electronics,North,7.0,4620.0,990.79,21.445670995670994
1907,2023-03-17,Tablet,Electronics,West,8.0,1184.0,148.69,12.558277027027026
1908,2023-01-11,Camera,Electronics,East,1.0,113.0,20.07,17.761061946902657
1909,2024-10-02,Printer,Office,East,8.0,3336.0,492.76,14.770983213429256
1910,2023-01-24,Mouse,Accessories,West,7.0,4487.0,688.76,15.350122576331623
1911,2022-03-24,Smartwatch,Electronics,East,1.0,897.0,250.78,27.957636566332216
1912,2023-03-25,Smartphone,Electronics,East,2.0,1178.0,120.51,10.230050933786078
1913,2022-05-22,Printer,Office,South,1.0,1148.0,89.04,7.7560975609756095
1914,2023-02-15,Printer,Office,West,7.0,3185.0,765.41,24.03171114599686
1915,2022-03-03,Smartphone,Electronics,East,7.0,5180.0,463.35,8.944980694980694
1916,2022-11-02,Headphones,Accessories,South,5.0,2025.0,295.13,14.574320987654321
1917,2024-12-24,Tablet,Electronics,North,9.0,1359.0,187.72,13.813097866077998
1918,2023-03-30,Camera,Electronics,South,4.0,1836.0,462.52,25.191721132897605
1919,2024-12-07,Smartphone,Electronics,West,8.0,6576.0,1337.38,20.337287104622874
1920,2023-01-08,Camera,Electronics,North,7.0,6853.0,1259.03,18.37195388880782
1921,2024-04-29,Printer,Office,North,6.0,1938.0,146.73,7.571207430340557
1922,2023-01-08,Camera,Electronics,South,5.0,905.0,70.91,7.835359116022099
1923,2022-02-25,Printer,Office,North,3.0,2571.0,510.01,19.83702839362116
1924,2024-07-23,Monitor,Accessories,East,4.0,1308.0,368.28,28.15596330275229
1925,2024-03-06,Smartphone,Electronics,West,4.0,2648.0,707.32,26.711480362537763
1926,2022-03-18,Camera,Electronics,South,9.0,9810.0,1666.96,16.992456676860346
1927,2023-07-16,Smartphone,Electronics,East,8.0,1728.0,477.7,27.644675925925927
1928,2023-07-15,Keyboard,Accessories,West,9.0,6309.0,801.15,12.69852591535901
1929,2022-04-29,Laptop,Electronics,East,1.0,403.0,72.45,17.977667493796528
1930,2022-09-30,Headphones,Accessories,West,2.0,1090.0,296.12,27.16697247706422
1931,2022-11-06,Keyboard,Accessories,North,7.0,1274.0,317.92,24.954474097331243
1932,2023-01-06,Mouse,Accessories,North,9.0,5247.0,921.09,17.554602630074328
1933,2024-01-18,Monitor,Accessories,West,5.0,5415.0,1261.65,23.299168975069254
1934,2022-02-24,Smartphone,Electronics,West,1.0,632.0,81.54,12.901898734177216
1935,2023-05-26,Printer,Office,South,1.0,857.0,172.91,20.17619603267211
1936,2023-01-10,Tablet,Electronics,West,7.0,1463.0,175.13,11.970608339029392
1937,2022-12-18,Camera,Electronics,East,8.0,7528.0,1283.07,17.04396918172157
1938,2022-12-24,Smartwatch,Electronics,West,2.0,1158.0,227.61,19.655440414507773
1939,2024-07-07,Smartwatch,Electronics,South,7.0,2632.0,738.93,28.074848024316108
1940,2023-08-29,Keyboard,Accessories,South,5.0,5275.0,594.29,11.266161137440758
1941,2023-06-04,Monitor,Accessories,East,9.0,1719.0,251.85,14.650959860383944
1942,2022-06-13,Monitor,Accessories,South,4.0,984.0,157.72,16.028455284552845
1943,2023-08-20,Camera,Electronics,South,4.0,3616.0,789.63,21.837112831858406
1944,2022-04-21,Smartwatch,Electronics,North,5.0,4505.0,1351.28,29.99511653718091
1945,2024-08-28,Camera,Electronics,West,7.0,8113.0,1103.57,13.602489831135214
1946,2022-08-13,Laptop,Electronics,North,9.0,1809.0,392.44,21.693753454947483
1947,2023-09-01,Laptop,Electronics,South,3.0,1227.0,229.75,18.724531377343112
1948,2022-12-22,Tablet,Electronics,West,6.0,6324.0,629.2,9.949399114484505
1949,2023-05-14,Laptop,Electronics,South,1.0,1188.0,110.32,9.286195286195285
1950,2023-03-25,Laptop,Electronics,South,9.0,5553.0,1432.76,25.80154871240771
1951,2022-08-27,Smartphone,Electronics,South,2.0,970.0,262.19,27.029896907216493
1952,2024-07-08,Printer,Office,East,1.0,1175.0,171.51,14.596595744680851
1953,2022-11-07,Laptop,Electronics,East,9.0,4860.0,1425.54,29.332098765432097
1954,2022-10-18,Headphones,Accessories,North,1.0,987.0,207.69,21.04255319148936
1955,2024-05-17,Camera,Electronics,East,7.0,2968.0,485.13,16.34535040431267
1956,2022-01-01,Headphones,Accessories,South,7.0,3941.0,628.96,15.959401167216445
1957,2022-06-22,Headphones,Accessories,North,7.0,2261.0,566.36,25.04909332153914
1958,2022-07-15,Smartwatch,Electronics,West,9.0,8802.0,2519.93,28.62906157691433
1959,2022-01-16,Printer,Office,North,4.0,4428.0,600.55,13.56255645889792
1960,2024-10-28,Mouse,Accessories,West,9.0,7344.0,1417.84,19.306100217864923
1961,2024-08-23,Keyboard,Accessories,East,4.0,2236.0,167.78,7.503577817531306
1962,2024-11-24,Smartphone,Electronics,South,8.0,536.0,57.08,10.649253731343283
1963,2024-10-20,Monitor,Accessories,North,5.0,1980.0,249.22,12.586868686868687
1964,2024-07-18,Laptop,Electronics,North,6.0,4200.0,1013.7,24.13571428571429
1965,2023-02-02,Printer,Office,South,1.0,914.0,270.74,29.62144420131291
1966,2024-12-13,Tablet,Electronics,North,3.0,465.0,98.93,21.275268817204303
1967,2022-08-27,Smartwatch,Electronics,North,2.0,1062.0,83.49,7.861581920903954
1968,2022-05-26,Unknown,Electronics,South,8.0,8720.0,1984.11,22.75355504587156
1969,2024-02-04,Mouse,Accessories,South,6.0,1308.0,343.61,26.26987767584098
1970,2023-09-26,Keyboard,Accessories,East,8.0,4800.0,606.19,12.628958333333335
1971,2022-10-02,Smartwatch,Electronics,East,5.0,1440.0,274.54,19.06527777777778
1972,2022-09-12,Smartwatch,Electronics,North,9.0,10251.0,737.45,7.193932299287875
1973,2024-03-07,Monitor,Accessories,East,4.0,1632.0,247.88,15.188725490196079
