,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
2681,TXN_6755874,Smoothie,3,4.0,12.0,Other,In-store,2023-04-12
2682,TXN_7612618,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-04-12
2683,TXN_4150495,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-12
2684,TXN_1870423,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-04-12
2685,TXN_6200609,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-04-12
2686,TXN_3364751,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-04-12
2687,TXN_5228270,Juice,3,3.0,9.0,Other,Takeaway,2023-04-12
2688,TXN_3858288,Tea,2,1.5,3.0,Other,Takeaway,2023-04-12
2689,TXN_5582443,Salad,3,5.0,15.0,Credit Card,In-store,2023-04-13
2690,TXN_3912727,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-04-13
2691,TXN_4775791,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-04-13
2692,TXN_9271577,Cake,2,3.0,6.0,Credit Card,In-store,2023-04-13
2693,TXN_6450138,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-04-13
2694,TXN_1603563,Cake,4,3.0,12.0,Other,Takeaway,2023-04-13
2695,TXN_4522012,Coffee,2,2.0,4.0,Other,In-store,2023-04-13
2696,TXN_1950187,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-04-13
2697,TXN_7272945,Smoothie,4,4.0,16.0,Other,Takeaway,2023-04-13
2698,TXN_1640172,Salad,3,5.0,5.0,Other,Takeaway,2023-04-13
2699,TXN_7415686,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-04-13
2700,TXN_2391245,Other,4,2.0,8.0,Digital Wallet,In-store,2023-04-13
2701,TXN_1286779,Smoothie,3,4.0,16.0,Credit Card,Takeaway,2023-04-13
2702,TXN_5958999,Tea,2,1.5,3.0,Other,Takeaway,2023-04-13
2703,TXN_9104535,Cake,4,3.0,12.0,Other,Takeaway,2023-04-13
2704,TXN_2991733,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-04-13
2705,TXN_4105487,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-04-13
2706,TXN_6966241,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-04-13
2707,TXN_3301517,Salad,3,5.0,25.0,Credit Card,In-store,2023-04-13
2708,TXN_1047204,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-04-13
2709,TXN_4659155,Juice,1,3.0,3.0,Other,Takeaway,2023-04-13
2710,TXN_5282529,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-04-13
2711,TXN_5183674,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-04-13
2712,TXN_4247105,Coffee,5,2.0,10.0,Cash,In-store,2023-04-14
2713,TXN_5721846,Cookie,3,1.0,3.0,Cash,Takeaway,2023-04-14
2714,TXN_7868470,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-14
2715,TXN_6736326,Salad,2,5.0,10.0,Credit Card,In-store,2023-04-14
2716,TXN_2224251,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-04-14
2717,TXN_2393287,Other,2,3.0,6.0,Cash,Takeaway,2023-04-14
2718,TXN_9694799,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-14
2719,TXN_6806024,Juice,3,3.0,6.0,Credit Card,In-store,2023-04-14
2720,TXN_2508476,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-04-14
2721,TXN_9188774,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-14
2722,TXN_6793298,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-04-14
2723,TXN_7957208,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-14
2724,TXN_7495283,Cake,3,3.0,15.0,Credit Card,Takeaway,2023-04-14
2725,TXN_8965025,Salad,1,5.0,5.0,Cash,In-store,2023-04-14
2726,TXN_6167259,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-14
2727,TXN_9073184,Cake,2,3.0,6.0,Other,Takeaway,2023-04-14
2728,TXN_9911345,Cookie,3,1.0,1.0,Digital Wallet,Takeaway,2023-04-14
2729,TXN_8570890,Juice,4,3.0,12.0,Other,Takeaway,2023-04-14
2730,TXN_4482692,Salad,2,5.0,10.0,Other,Takeaway,2023-04-14
2731,TXN_4364091,Smoothie,1,4.0,4.0,Other,Takeaway,2023-04-14
2732,TXN_5406411,Other,5,4.0,20.0,Credit Card,In-store,2023-04-14
2733,TXN_1408709,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-04-14
2734,TXN_1941099,Other,5,1.0,5.0,Cash,Takeaway,2023-04-14
2735,TXN_4943552,Other,5,3.0,15.0,Other,Takeaway,2023-04-14
2736,TXN_2933439,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-14
2737,TXN_5835004,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-04-14
2738,TXN_3007866,Juice,4,3.0,12.0,Credit Card,In-store,2023-04-14
2739,TXN_3374262,Other,2,1.5,3.0,Other,In-store,2023-04-14
2740,TXN_9461980,Salad,1,5.0,5.0,Credit Card,In-store,2023-04-14
2741,TXN_7551280,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-04-14
2742,TXN_6588156,Cake,4,3.0,12.0,Other,In-store,2023-04-14
2743,TXN_3779366,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-04-15
2744,TXN_5296578,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
2745,TXN_1120969,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-04-15
2746,TXN_1917388,Other,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-15
2747,TXN_3369789,Sandwich,5,4.0,20.0,Other,Takeaway,2023-04-15
2748,TXN_4340811,Cake,5,3.0,15.0,Other,In-store,2023-04-15
2749,TXN_2458782,Salad,1,5.0,5.0,Cash,Takeaway,2023-04-15
2750,TXN_7485712,Sandwich,4,4.0,16.0,Cash,In-store,2023-04-15
2751,TXN_7145872,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-04-15
2752,TXN_8046087,Cake,2,3.0,6.0,Other,Takeaway,2023-04-15
2753,TXN_1760092,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
2754,TXN_2964982,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-04-15
2755,TXN_5191642,Salad,3,5.0,25.0,Cash,Takeaway,2023-04-15
2756,TXN_3106215,Smoothie,3,4.0,12.0,Other,Takeaway,2023-04-15
2757,TXN_6786730,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
2758,TXN_5079166,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-04-15
2759,TXN_3729074,Salad,3,5.0,15.0,Credit Card,In-store,2023-04-15
2760,TXN_2916209,Cake,2,3.0,6.0,Other,In-store,2023-04-15
2761,TXN_4813580,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-04-15
2762,TXN_9347203,Sandwich,5,4.0,20.0,Cash,In-store,2023-04-15
2763,TXN_8228500,Tea,3,1.5,4.5,Other,In-store,2023-04-15
2764,TXN_8514689,Juice,5,3.0,15.0,Other,Takeaway,2023-04-15
2765,TXN_2224935,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-04-15
2766,TXN_3229409,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-15
2767,TXN_4440412,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-15
2768,TXN_3085509,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-15
2769,TXN_2613440,Juice,3,3.0,9.0,Credit Card,In-store,2023-04-15
2770,TXN_2503245,Sandwich,3,4.0,12.0,Other,Takeaway,2023-04-15
2771,TXN_2322399,Salad,4,5.0,20.0,Other,Takeaway,2023-04-15
2772,TXN_8696392,Juice,3,3.0,3.0,Other,Takeaway,2023-04-16
2773,TXN_5935394,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-04-16
2774,TXN_2500345,Salad,5,5.0,25.0,Other,In-store,2023-04-16
2775,TXN_7560807,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-04-16
2776,TXN_6806563,Coffee,1,2.0,2.0,Other,Takeaway,2023-04-16
2777,TXN_8763180,Smoothie,1,4.0,4.0,Other,Takeaway,2023-04-16
2778,TXN_3328393,Other,3,3.0,9.0,Other,Takeaway,2023-04-16
2779,TXN_5471175,Cookie,4,1.0,4.0,Cash,Takeaway,2023-04-16
2780,TXN_8040251,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-04-16
2781,TXN_3734446,Other,5,2.0,10.0,Digital Wallet,Takeaway,2023-04-16
2782,TXN_4125165,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-16
2783,TXN_3158921,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-04-16
2784,TXN_5615754,Smoothie,5,3.0,20.0,Digital Wallet,Takeaway,2023-04-16
2785,TXN_7805241,Salad,4,5.0,20.0,Other,Takeaway,2023-04-16
2786,TXN_3941164,Coffee,4,2.0,8.0,Other,Takeaway,2023-04-16
2787,TXN_5790078,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-04-16
2788,TXN_2944460,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-04-16
2789,TXN_7604541,Juice,4,3.0,12.0,Credit Card,In-store,2023-04-16
2790,TXN_2894525,Juice,3,3.0,9.0,Other,Takeaway,2023-04-16
2791,TXN_5103644,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-04-17
2792,TXN_7595115,Sandwich,2,4.0,8.0,Other,Takeaway,2023-04-17
2793,TXN_7875743,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-17
2794,TXN_4946991,Cake,1,3.0,3.0,Other,Takeaway,2023-04-17
2795,TXN_5019407,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-17
2796,TXN_4789941,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-17
2797,TXN_8316826,Coffee,3,2.0,6.0,Other,In-store,2023-04-17
2798,TXN_7484886,Smoothie,3,4.0,12.0,Other,Takeaway,2023-04-17
2799,TXN_2217015,Coffee,3,2.0,6.0,Other,Takeaway,2023-04-17
2800,TXN_2083138,Smoothie,3,4.0,12.0,Other,In-store,2023-04-17
2801,TXN_5452210,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-04-17
2802,TXN_6862603,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-17
2803,TXN_3585602,Juice,2,3.0,6.0,Cash,In-store,2023-04-17
2804,TXN_8516055,Other,5,4.0,20.0,Credit Card,Takeaway,2023-04-17
2805,TXN_5054719,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-04-17
2806,TXN_7029944,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-17
2807,TXN_8703212,Other,2,2.0,4.0,Credit Card,Takeaway,2023-04-17
2808,TXN_1928131,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-04-17
2809,TXN_7325430,Coffee,2,2.0,4.0,Cash,Takeaway,2023-04-17
2810,TXN_5179245,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-04-17
2811,TXN_9890734,Smoothie,4,4.0,16.0,Other,Takeaway,2023-04-17
2812,TXN_9403115,Tea,1,1.5,1.5,Other,Takeaway,2023-04-17
2813,TXN_1260517,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-17
2814,TXN_3981406,Salad,4,5.0,20.0,Other,Takeaway,2023-04-17
2815,TXN_1908100,Juice,2,3.0,6.0,Other,In-store,2023-04-17
2816,TXN_3226989,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-04-17
2817,TXN_9837568,Salad,5,5.0,25.0,Cash,In-store,2023-04-17
2818,TXN_4177796,Juice,4,3.0,12.0,Cash,Takeaway,2023-04-17
2819,TXN_2354394,Tea,4,1.5,6.0,Cash,In-store,2023-04-17
2820,TXN_1689024,Coffee,5,2.0,10.0,Credit Card,In-store,2023-04-17
2821,TXN_2466187,Coffee,2,2.0,4.0,Other,Takeaway,2023-04-18
2822,TXN_6268823,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-04-18
2823,TXN_8125141,Tea,3,1.5,4.5,Other,Takeaway,2023-04-18
2824,TXN_1841204,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-04-18
2825,TXN_5439860,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-04-18
2826,TXN_4328090,Other,3,4.0,4.0,Digital Wallet,In-store,2023-04-18
2827,TXN_8639995,Other,3,4.0,12.0,Cash,Takeaway,2023-04-18
2828,TXN_7922471,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-18
2829,TXN_9865855,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-04-18
2830,TXN_1882700,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-04-18
2831,TXN_9495855,Juice,2,3.0,6.0,Cash,In-store,2023-04-18
2832,TXN_8075323,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-18
2833,TXN_1993289,Sandwich,2,4.0,8.0,Other,In-store,2023-04-18
2834,TXN_9699948,Coffee,5,2.0,10.0,Cash,In-store,2023-04-18
2835,TXN_7927109,Tea,1,1.5,1.5,Cash,Takeaway,2023-04-18
2836,TXN_9708144,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-04-18
2837,TXN_7907499,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-18
2838,TXN_1150033,Juice,5,3.0,15.0,Cash,In-store,2023-04-18
2839,TXN_7538570,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-04-18
2840,TXN_8668590,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-04-18
2841,TXN_6786340,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-04-18
2842,TXN_6133971,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-04-18
2843,TXN_1268480,Salad,5,5.0,25.0,Cash,In-store,2023-04-18
2844,TXN_5107006,Other,4,1.0,4.0,Other,Takeaway,2023-04-18
2845,TXN_2924611,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-19
2846,TXN_4533186,Tea,3,1.5,4.5,Other,Takeaway,2023-04-19
2847,TXN_3749051,Other,3,4.0,12.0,Other,Takeaway,2023-04-19
2848,TXN_7972349,Cake,3,3.0,12.0,Other,In-store,2023-04-19
2849,TXN_4969003,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-04-19
2850,TXN_4590013,Tea,5,1.5,7.5,Cash,Takeaway,2023-04-19
2851,TXN_4476539,Salad,2,5.0,10.0,Cash,Takeaway,2023-04-19
2852,TXN_3454877,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-04-19
2853,TXN_1731476,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-19
2854,TXN_8205107,Other,4,4.0,16.0,Other,Takeaway,2023-04-19
2855,TXN_5818032,Other,1,1.0,1.0,Other,Takeaway,2023-04-19
2856,TXN_5288715,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-19
2857,TXN_5761207,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-04-19
2858,TXN_5367923,Sandwich,4,4.0,16.0,Other,Takeaway,2023-04-19
2859,TXN_5544904,Salad,5,5.0,25.0,Other,Takeaway,2023-04-19
2860,TXN_9090875,Cake,2,3.0,6.0,Other,In-store,2023-04-19
2861,TXN_7503593,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-04-19
2862,TXN_2080895,Cake,3,3.0,3.0,Digital Wallet,In-store,2023-04-19
2863,TXN_5009367,Juice,3,3.0,9.0,Credit Card,In-store,2023-04-19
2864,TXN_9245124,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-04-19
2865,TXN_6736084,Juice,1,3.0,3.0,Other,Takeaway,2023-04-19
2866,TXN_2018236,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-19
2867,TXN_8994477,Coffee,3,3.0,6.0,Other,In-store,2023-04-19
2868,TXN_9491244,Other,5,3.0,15.0,Other,Takeaway,2023-04-19
2869,TXN_9287133,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-04-20
2870,TXN_4628310,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-20
2871,TXN_6023823,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-04-20
2872,TXN_4290475,Smoothie,1,4.0,4.0,Other,Takeaway,2023-04-20
2873,TXN_1429325,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-04-20
2874,TXN_5381129,Cookie,5,1.0,5.0,Other,Takeaway,2023-04-20
2875,TXN_8147357,Tea,5,1.5,7.5,Other,Takeaway,2023-04-20
2876,TXN_8056263,Smoothie,5,4.0,20.0,Other,In-store,2023-04-20
2877,TXN_3695238,Salad,5,5.0,25.0,Cash,Takeaway,2023-04-20
2878,TXN_7509630,Cookie,3,1.0,3.0,Cash,In-store,2023-04-20
2879,TXN_8787149,Juice,1,3.0,3.0,Other,Takeaway,2023-04-20
2880,TXN_4818703,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-04-20
2881,TXN_8502079,Tea,3,1.5,3.0,Cash,Takeaway,2023-04-20
2882,TXN_4364374,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-04-20
2883,TXN_4949509,Smoothie,4,4.0,16.0,Other,Takeaway,2023-04-20
2884,TXN_4374260,Cookie,1,1.0,1.0,Cash,Takeaway,2023-04-20
2885,TXN_5183041,Cookie,5,1.0,5.0,Credit Card,In-store,2023-04-20
2886,TXN_9601220,Other,3,1.0,3.0,Digital Wallet,Takeaway,2023-04-20
2887,TXN_9272043,Cake,4,3.0,12.0,Other,Takeaway,2023-04-20
2888,TXN_4512118,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-04-20
2889,TXN_3260087,Salad,5,5.0,25.0,Other,Takeaway,2023-04-20
2890,TXN_4046039,Juice,5,3.0,15.0,Other,In-store,2023-04-20
2891,TXN_4432082,Juice,5,3.0,15.0,Other,Takeaway,2023-04-20
2892,TXN_2405666,Other,2,3.0,6.0,Cash,Takeaway,2023-04-20
2893,TXN_4422898,Salad,2,5.0,10.0,Credit Card,In-store,2023-04-20
2894,TXN_1240476,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-20
2895,TXN_8837886,Smoothie,3,4.0,12.0,Other,Takeaway,2023-04-20
2896,TXN_4723978,Other,2,1.0,2.0,Other,Takeaway,2023-04-20
2897,TXN_8920751,Tea,2,1.5,3.0,Other,Takeaway,2023-04-20
2898,TXN_1101527,Smoothie,3,4.0,20.0,Digital Wallet,Takeaway,2023-04-20
2899,TXN_9801552,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-04-20
2900,TXN_4644671,Coffee,3,2.0,6.0,Other,Takeaway,2023-04-20
2901,TXN_2187911,Coffee,3,3.0,6.0,Credit Card,Takeaway,2023-04-20
2902,TXN_2004781,Sandwich,5,3.0,20.0,Other,Takeaway,2023-04-20
2903,TXN_8520687,Salad,5,5.0,25.0,Other,Takeaway,2023-04-21
2904,TXN_6266750,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-04-21
2905,TXN_1272118,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-04-21
2906,TXN_9388222,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-04-21
2907,TXN_7242713,Sandwich,1,4.0,4.0,Other,In-store,2023-04-21
2908,TXN_6738716,Cake,3,3.0,15.0,Other,Takeaway,2023-04-21
2909,TXN_3003809,Coffee,4,2.0,8.0,Cash,Takeaway,2023-04-21
2910,TXN_6812735,Tea,5,1.5,7.5,Other,Takeaway,2023-04-21
2911,TXN_8232653,Salad,5,5.0,25.0,Cash,Takeaway,2023-04-21
2912,TXN_6549359,Other,3,1.5,4.5,Cash,Takeaway,2023-04-21
2913,TXN_3995266,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-04-21
2914,TXN_4538354,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-21
2915,TXN_4035669,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-21
2916,TXN_3951460,Other,4,4.0,16.0,Other,Takeaway,2023-04-21
2917,TXN_1186221,Salad,4,5.0,20.0,Cash,Takeaway,2023-04-21
2918,TXN_4059912,Other,3,4.0,12.0,Other,Takeaway,2023-04-21
2919,TXN_6833564,Smoothie,5,4.0,20.0,Other,Takeaway,2023-04-21
2920,TXN_6503052,Juice,4,3.0,12.0,Other,Takeaway,2023-04-21
2921,TXN_2143187,Smoothie,1,4.0,4.0,Other,In-store,2023-04-21
2922,TXN_9063624,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-21
2923,TXN_9154381,Cookie,2,1.0,2.0,Credit Card,In-store,2023-04-21
2924,TXN_5033045,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-04-21
2925,TXN_2119809,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-04-21
2926,TXN_2931198,Cake,2,3.0,6.0,Credit Card,In-store,2023-04-21
2927,TXN_3654203,Coffee,1,3.0,2.0,Other,Takeaway,2023-04-21
2928,TXN_4876398,Salad,2,5.0,10.0,Cash,Takeaway,2023-04-21
2929,TXN_4506778,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-21
2930,TXN_3110245,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-21
2931,TXN_7228816,Salad,1,3.0,5.0,Other,In-store,2023-04-21
2932,TXN_1005472,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-04-21
2933,TXN_4275827,Other,2,1.5,3.0,Cash,Takeaway,2023-04-21
2934,TXN_5342051,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-21
2935,TXN_7379939,Other,1,1.0,1.0,Cash,Takeaway,2023-04-21
2936,TXN_7896721,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-04-22
2937,TXN_6109953,Other,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-22
2938,TXN_5203710,Other,3,5.0,20.0,Digital Wallet,Takeaway,2023-04-22
2939,TXN_4329558,Other,4,2.0,8.0,Other,Takeaway,2023-04-22
2940,TXN_3541304,Sandwich,3,4.0,12.0,Cash,In-store,2023-04-22
2941,TXN_4464373,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-04-22
2942,TXN_6874195,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-22
2943,TXN_9655021,Coffee,3,2.0,6.0,Other,Takeaway,2023-04-22
2944,TXN_4732351,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-04-22
2945,TXN_1980303,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-22
2946,TXN_8164332,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-22
2947,TXN_6523635,Other,2,5.0,10.0,Other,Takeaway,2023-04-22
2948,TXN_3455103,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-04-22
2949,TXN_7609853,Sandwich,3,4.0,4.0,Digital Wallet,In-store,2023-04-22
2950,TXN_2627056,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-04-22
2951,TXN_8565799,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-04-22
2952,TXN_9288882,Sandwich,3,4.0,12.0,Other,In-store,2023-04-23
2953,TXN_9841222,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-04-23
2954,TXN_4975029,Smoothie,4,4.0,16.0,Cash,In-store,2023-04-23
2955,TXN_9370294,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-04-23
2956,TXN_2103626,Juice,3,3.0,9.0,Cash,In-store,2023-04-23
2957,TXN_9163155,Other,4,2.0,8.0,Credit Card,Takeaway,2023-04-23
2958,TXN_7924516,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-04-23
2959,TXN_9444736,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-04-23
2960,TXN_7496926,Sandwich,3,4.0,12.0,Other,In-store,2023-04-23
2961,TXN_6959328,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-23
2962,TXN_5369010,Other,4,5.0,20.0,Cash,Takeaway,2023-04-23
2963,TXN_1663257,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-04-23
2964,TXN_8342990,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-23
2965,TXN_5118799,Cookie,2,3.0,6.0,Cash,Takeaway,2023-04-23
2966,TXN_9334593,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-23
2967,TXN_2887528,Other,2,3.0,6.0,Other,Takeaway,2023-04-23
2968,TXN_1617594,Sandwich,1,4.0,4.0,Other,In-store,2023-04-23
2969,TXN_8099340,Other,4,1.5,6.0,Other,In-store,2023-04-23
2970,TXN_4901854,Cookie,5,1.0,5.0,Other,Takeaway,2023-04-23
2971,TXN_2614633,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-23
2972,TXN_7455637,Juice,3,3.0,9.0,Other,Takeaway,2023-04-23
2973,TXN_2980279,Other,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-23
2974,TXN_2363378,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-23
2975,TXN_4884822,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-04-23
2976,TXN_9321776,Cake,1,3.0,3.0,Other,Takeaway,2023-04-23
2977,TXN_7101384,Coffee,1,3.0,2.0,Other,Takeaway,2023-04-23
2978,TXN_1026050,Cake,1,3.0,3.0,Other,Takeaway,2023-04-23
2979,TXN_8211288,Smoothie,1,4.0,4.0,Cash,In-store,2023-04-23
2980,TXN_4532475,Coffee,3,2.0,2.0,Digital Wallet,Takeaway,2023-04-23
2981,TXN_6017458,Other,5,5.0,25.0,Credit Card,Takeaway,2023-04-23
2982,TXN_6700745,Juice,3,3.0,9.0,Other,In-store,2023-04-23
2983,TXN_3475342,Juice,3,3.0,9.0,Other,In-store,2023-04-24
2984,TXN_7380277,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-04-24
2985,TXN_9325384,Juice,5,3.0,15.0,Other,In-store,2023-04-24
2986,TXN_7300653,Cookie,5,1.0,5.0,Other,Takeaway,2023-04-24
2987,TXN_1374424,Sandwich,5,4.0,20.0,Other,Takeaway,2023-04-24
2988,TXN_4244830,Coffee,5,2.0,10.0,Other,In-store,2023-04-24
2989,TXN_9067752,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-04-24
2990,TXN_9541057,Juice,4,3.0,12.0,Cash,In-store,2023-04-24
2991,TXN_7171590,Coffee,3,2.0,6.0,Credit Card,In-store,2023-04-24
2992,TXN_7595907,Other,5,3.0,15.0,Other,In-store,2023-04-24
2993,TXN_3673322,Other,2,5.0,10.0,Credit Card,Takeaway,2023-04-24
2994,TXN_3651743,Cake,5,3.0,15.0,Cash,In-store,2023-04-24
2995,TXN_6648081,Salad,4,5.0,20.0,Other,Takeaway,2023-04-24
2996,TXN_1996466,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-24
2997,TXN_5790695,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-04-24
2998,TXN_8159727,Salad,5,3.0,25.0,Digital Wallet,Takeaway,2023-04-24
2999,TXN_7741256,Other,5,3.0,15.0,Digital Wallet,Takeaway,2023-04-24
3000,TXN_8722491,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-04-24
3001,TXN_5414186,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-04-24
3002,TXN_5056351,Juice,1,3.0,3.0,Other,Takeaway,2023-04-24
3003,TXN_4265942,Coffee,5,2.0,10.0,Other,Takeaway,2023-04-24
3004,TXN_8128656,Smoothie,5,4.0,20.0,Other,In-store,2023-04-24
